 1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  2,  2,  2,  3,  5,  8,  17,  18,  26,  36,  45,  61,  69,  107,  132,  154,  175,  199,  265,  309,  347,  384,  446,  480,  518,  613,  633,  778,  913,  912,  1067,  1126,  1228,  1304,  1375,  1449,  1502,  1558,  1602,  1658,  1694,  1701,  1801,  1834,  1866,  1907,  1949,  1987,  2031,  2055,  2092,  2142,  2162,  2162,  2208,  2239
0, 0, 0,  1,  1,  1,  1,  1,  1,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  3,  3,  4,  4,  4,  5,  6,  6,  7,  11,  17,  22,  27,  40,  51,  76,  76,  107,  179,  279,  412,  548,  805,  922,  1194,  1418,  1904,  2239,  2613,  3445,  3727,  4496,  5152,  5575,  6473,  7439,  8043,  8728,  9509,  10520,  11415,  12472,  13417,  14585,  15474,  16323,  17306,  18087,  19391,  20395,  21272,  22101,  23181,  24546,  25811
0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  3,  3,  3,  3,  3,  3,  5,  5,  6,  6,  13,  14,  17,  22,  29,  42,  53,  65,  78,  95,  125,  152,  187,  256,  321,  321,  431,  464,  502,  606,  656,  711,  786,  834,  882,  931,  1016,  1079,  1138,  1221,  1277,  1283,  1299,  1376,  1425,  1501,  1556,  1636,  1676,  1691,  1753,  1827
0, 0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  2,  2,  2,  2,  2,  2,  2,  2,  3,  3,  3,  4,  4,  8,  9,  11,  22,  34,  49,  81,  139,  199,  251,  299,  399,  454,  546,  690,  791,  871,  961,  1049,  1171,  1326,  1433,  1495,  1559,  1689,  1741,  1891,  1960,  2020,  2056,  2146,  2264,  2404,  2491,  2589,  2636,  2738,  2846,  2970
0, 0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  7,  11,  13,  14,  14,  19,  20,  28,  32,  40,  53,  69,  94,  144,  190,  231,  292,  351,  421,  536,  662,  799,  1216,  1465,  1804,  2136,  2474,  3011,  3518,  4045,  4566,  5277,  5940,  6360,  6910,  7530,  7955,  8430,  8873,  9192,  9420,  10047,  10496,  10854,  11391,  12021,  12341,  13816,  15140,  16435,  17508
0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  1,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  3,  4,  7,  9,  11,  14,  20,  24,  32,  37,  43,  45,  48,  66,  79,  91,  114,  138,  155,  175,  189,  196,  263,  303,  321,  375,  459,  542,  574,  591,  646,  848,  890,  956,  1019,  1094,  1148,  1207,  1224,  1285,  1380,  1442,  1484,  1566,  1621,  1666,  1666,  1793,  1833,  1870,  1870,  1870,  1922,  1946,  1962,  1987
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  4,  4,  9,  10,  20,  20,  22,  26,  27,  31,  42,  42,  51,  72,  87,  108,  126,  154,  234,  342,  448,  631,  843,  940,  1115,  1373,  1624,  1896,  2183,  2429,  2658,  2929,  3245,  3600,  4041,  4534,  4926,  5359,  5579,  5872,  6279,  6820,  7272,  7696,  8074,  8314,  8669,  9060,  9739
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  5,  5,  11,  11,  16,  17,  17,  21,  26,  31,  37,  43,  46,  51,  73,  79,  84,  111,  134,  152,  181,  226,  282,  308,  343,  374,  400,  437,  450,  500,  529,  571,  586,  622,  679,  727,  800,  860,  875,  960,  990,  1016,  1022,  1061,  1140,  1160,  1219,  1234,  1236,  1305
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  2,  2,  4,  5,  6,  6,  10,  19,  23,  27,  32,  49,  61,  61,  72,  88,  114,  158,  158,  179,  183,  194,  215,  228,  244,  253,  269,  278,  289,  302,  307,  313,  327,  334,  340,  344,  351,  352,  351,  358,  361,  364,  381,  386,  387
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  2,  2,  2,  5,  9,  10,  40,  56,  61,  81,  105,  131,  159,  205,  230,  242,  297,  341,  417,  488,  519,  603,  734,  849,  966,  1112,  1209,  1326,  1404,  1454,  1530,  1628,  1696,  1761,  1804,  1847,  1930,  2012,  2087,  2158,  2213,  2268,  2325,  2434,  2491,  2643
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  2,  2,  2,  2,  2,  2,  2,  2,  4,  4,  4,  10,  10,  10,  10,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  11,  12,  12,  13,  13,  13,  17,  40,  50,  50,  50,  68,  69,  84,  113,  125,  140,  157,  207,  229,  254,  342,  395,  421,  467,  514,  514,  626,  676,  723,  734,  783,  805,  901,  901,  970,  1003,  1015,  1040,  1080,  1126,  1178
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  10,  10,  10,  11,  11,  11,  11, 
