Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,DC,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7188572442978802,-0.7493091417839609,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991410983799663,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7188572442978802,-0.7493091417839609,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991410983799663,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7188572442978802,-0.7493091417839609,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991410983799663,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7188572442978802,-0.7493091417839609,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7188572442978802,-0.7492767712252131,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7186644323300874,-0.7492444006664652,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7186644323300874,-0.7492444006664652,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7186644323300874,-0.7492444006664652,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7186644323300874,-0.7492444006664652,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.6991129919138526,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
-0.9133524805545599,-0.732388586368793,-0.7511555043318817,-0.7186644323300874,-0.7492444006664652,-0.7830835458646329,-0.7672076153506396,-0.7291771832272905,-0.6981317379114881,-0.8150981340648821,-0.7773619990788257,-0.9337712718629296,-0.6334722650342259,-0.8705867439955411,-0.699084885447739,-0.7341211738425798,-0.6666825859914938,-0.7222471803927969,-0.8556407246357016,-0.7520836308890029,-0.6879481665377071,-0.8065893611154628,-0.8311364383063895,-0.5804990833753001,-0.7896385896237139,-0.7254001044711825,-0.9429457168752056,-0.7044583010673244,-0.6754802875850343,-0.6010617249737883,-0.7428550165885176,-0.8101241316057333,-0.6942808757792313,-0.8136688074298918,-0.8635646626705534,-0.7318175753179238,-0.7839367210626701,-0.8282179420398403,-0.7685416538625229,-0.7077322172056237,-0.7883628507626508,-0.6971663183327876,-0.7548305984533725,-0.7325987222730169,-0.7659465210445461,-0.6654383988691444,-0.9172212321081347,-0.9003792917090887,-0.7266506357272121,-0.7905634995664402,-0.824471201781847
