Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Rhode Island,New York,Florida,Georgia,New Hampshire,North Carolina,New Jersey,Tennessee,Nevada,Maryland,Colorado,Oklahoma,Pennsylvania,South Carolina,Hawaii,Indiana,Kentucky,Minnesota,Vermont,Virginia,DC,Kansas,Missouri,Connecticut,Iowa,Ohio,Louisiana,South Dakota,Michigan,North Dakota,New Mexico,Wyoming,Mississippi,Arkansas,Delaware,Alaska,Maine,Puerto Rico,Montana,Alabama,Idaho,Virgin Islands,Guam,West Virginia,Northern Mariana Islands
14696,52918,50470,7648,62205,6854,29072,4332,4672,2510,8621,309696,33683,25431,2146,10507,118652,10506,5053,21825,15207,3618,48224,6095,609,18099,4708,5136,866,15846,4323,4305,7563,27700,7145,18027,28044,2450,41347,1067,3411,559,6815,3281,4734,353,1095,1537,452,7068,2016,66,1115,1125,14
15010,56055,52318,7962,64311,7314,30342,4838,4829,2579,8962,313575,34720,26436,2310,10922,121190,11781,5249,23566,15661,3748,49764,6258,610,18941,4879,5730,879,16901,4658,4510,7840,28764,7883,18743,28754,2525,42348,1107,3513,566,7212,3310,4918,362,1123,1573,452,7294,2035,66,1115,1151,14
15253,58505,53753,8364,66263,7660,31433,5332,4981,2635,9289,318134,35455,27268,2429,11514,123717,12376,5390,24568,16118,3851,51071,6489,611,19629,4881,6228,886,17731,4797,4863,8154,29287,8641,19335,29183,2587,43191,1153,3732,579,7441,3372,5038,363,1152,1755,454,7611,2061,66,1117,1184,14
15809,61499,55072,8640,68087,7964,32299,5686,5175,2680,9477,321833,36070,27618,2518,11668,126744,12871,5473,25561,16527,3972,52079,6626,611,20267,5223,6663,897,18671,5016,5177,8454,29287,9169,19914,29383,2630,43736,1191,3850,586,7550,3431,5208,366,1185,1806,454,7888,2059,66,1118,1195,14
15905,63840,56333,8919,69087,8236,33134,6123,5326,2759,9652,324357,36889,28350,2588,11871,128269,13283,5627,26509,16799,4044,52992,6757,612,20855,5370,7234,902,19492,5170,5385,8776,29973,9703,20474,29746,2667,43928,1225,4030,596,7877,3469,5288,368,1205,1875,456,8112,2106,66,1118,1224,14
16081,65889,58848,9305,70271,8566,34286,6442,5449,2839,9933,326659,37431,28876,2636,12283,130593,13555,5665,27217,17256,4127,53967,6841,615,21423,5822,7851,907,20256,5322,5627,8919,30621,10111,20969,30069,2720,44333,1266,4137,604,8207,3525,5371,369,1226,1924,456,8437,2127,66,1118,1242,14
16713,68164,60787,9707,72025,8901,35441,6771,5605,2916,10205,329405,37994,29724,2741,12783,131890,13737,5744,28263,17720,4201,54989,6936,616,22286,5946,8579,908,20256,5461,5893,9164,30995,10404,21576,30472,2779,45048,1323,4290,631,8424,3611,5778,370,1254,1968,456,8691,2158,66,1118,1276,15
17017,70802,62481,9945,73721,9215,36682,7190,5724,2989,10530,332931,38820,30524,2843,13431,133635,14108,5858,29476,18264,4330,56149,7142,619,22942,6173,9364,916,21570,5654,6240,9409,31784,11059,22131,30725,2905,45643,1371,4492,635,8686,3694,5939,373,1330,2031,456,9046,2178,66,1118,1297,15
17297,73688,64616,10526,75333,9590,37943,7830,5919,3068,10779,335804,39191,31089,2947,13879,135454,14276,5942,30592,18719,4424,57501,7367,619,23620,6298,10087,919,22342,5899,6751,9573,32411,11457,23018,30928,3144,46319,1425,4673,644,9090,3747,6111,376,1374,2156,458,9385,2205,68,1120,1323,15
17446,76008,66824,10960,76743,9939,38849,8233,6103,3160,10989,338519,39993,31481,3011,14387,137085,14675,6046,31638,19267,4490,58661,7531,620,24239,6469,10789,921,23196,6102,6923,9737,32984,11671,23697,31490,3393,46735,1464,4778,653,9378,3747,6277,377,1408,2173,458,9668,2230,69,1120,1347,16
17592,77662,68051,11119,77793,10219,40037,8328,6251,3228,11274,340657,40588,32267,3071,14783,138532,15060,6120,32693,19595,4589,60037,7653,621,24633,6486,11270,926,24081,6272,7045,9906,33554,11959,24086,31673,3517,47116,1491,4863,662,9501,4012,6447,378,1436,2198,458,9889,2232,69,1120,1362,16
17983,79123,69514,11380,78462,10418,40988,8575,6364,3286,11450,342267,40974,32448,3160,15069,139945,15423,6152,33483,19793,4613,60557,7792,623,25134,6710,11798,926,25070,6389,7161,10025,33765,12373,24785,31881,3614,47526,1518,5069,669,9674,4043,6565,380,1462,2256,459,10164,2261,69,1120,1369,19
18186,83168,71150,11736,79332,10617,42348,8732,6454,3359,11614,343705,41915,33311,3239,15402,140743,15777,6311,34174,20103,4731,61407,7927,624,25676,7003,12493,927,25800,6485,7352,10124,34333,12912,25257,32116,3663,47946,1571,5212,675,9908,4164,6741,383,1477,2299,461,10464,2294,69,1121,1378,19
18287,84874,73218,12176,80497,10903,43822,9072,6624,3416,11835,345828,42394,33866,3299,15850,141560,16261,6482,34927,20442,4852,62194,8030,627,26044,7102,12916,929,26746,6584,7552,10369,34855,13289,25727,32728,3732,48307,1647,5364,688,10090,4236,6952,383,1515,2329,462,10700,2325,69,1121,1404,19
18649,88081,74947,12674,82182,11280,45169,9411,6760,3479,12016,348192,43202,34422,3382,16593,142704,16588,6604,36021,20813,4962,63158,8189,627,26627,7397,13443,932,27813,6736,7668,10490,35464,13675,26363,33555,3792,49489,1712,5503,701,10483,4366,7223,387,1565,2427,462,11101,2352,69,1121,1434,19
18913,90528,77015,13169,83421,11854,46987,9766,6930,3541,12219,350951,44130,35242,3464,17190,143905,16917,6733,37105,21207,5086,64178,8407,628,27281,7578,14249,933,28672,6871,8006,10567,36085,14049,26956,33903,3887,49982,1761,5662,716,10801,4463,7373,388,1603,2542,466,11373,2389,69,1123,1447,19
19109,92669,78933,13631,84933,12368,47866,10220,7068,3612,12434,353136,44803,35655,3556,18009,145089,17204,6810,38083,21604,5237,65228,8661,629,27919,7773,14978,934,29683,7042,8059,10794,36703,14328,27476,34183,3959,50416,1848,5847,741,11123,4578,7547,392,1648,2589,468,11674,2419,69,1123,1470,21
19281,94360,80366,13937,86010,12571,48828,10348,7238,3623,12674,355037,45580,35954,3596,18537,146334,17391,6935,38920,21909,5310,65745,8816,630,28419,7793,15677,940,30388,7123,8066,11069,37419,14651,27925,34498,3987,51054,1900,5938,754,11296,4759,7670,396,1687,2646,468,11771,2421,69,1123,1492,21
19521,96778,81943,14170,87052,12722,49788,10625,7384,3687,12795,356278,46434,36634,3652,19121,148039,17767,7059,39882,22174,5398,66676,8942,630,28897,8041,16381,940,31140,7270,8439,11225,38116,14955,28455,34832,4027,51853,1931,6096,766,11432,4813,7869,399,1713,2710,470,12086,2455,69,1123,1502,21
19746,98298,83981,14566,87925,13001,51080,10846,7530,3726,12951,357757,46936,37214,3721,19762,149013,18301,7169,41664,22454,5489,67404,9056,631,29402,8205,17038,944,32145,7434,8488,11369,38430,15296,28953,35161,4085,52337,1994,6192,776,11704,4923,8037,399,1741,2805,471,12376,2476,69,1123,1514,21
19864,100713,86125,14897,88970,13574,52183,11119,7717,3801,13356,359235,47463,38162,3868,20221,150399,18534,7301,42442,22769,5532,68151,9175,633,29986,8336,17679,944,32908,7551,8661,11510,39017,15868,29437,35439,4177,52988,2095,6338,787,11967,5003,8194,402,1819,2866,478,13052,2506,69,1134,1567,21
20033,102995,88488,15315,90084,13892,53441,11424,7876,3817,13571,361313,48667,38969,3935,20915,151472,18970,7402,43645,23161,5680,69252,9379,637,30673,8475,18209,950,34137,7788,8771,11657,39208,16170,30168,36627,4177,53468,2229,6472,801,12222,5458,8386,402,1877,2913,479,13414,2534,69,1134,1603,22
20274,105710,90801,15608,90889,14557,54369,11662,8057,3864,13736,362991,49443,39734,4014,21661,152719,19364,7531,44539,23456,5849,70305,9638,632,31165,8688,19014,952,34950,7893,9068,11797,39640,16510,30795,37048,4356,53865,2317,6625,803,12624,5612,8529,404,1948,3030,479,13670,2595,69,1134,1705,22
20487,108100,92815,16040,91662,14985,55386,11989,8260,3888,13952,364745,50119,40408,4089,22731,153104,19765,7769,45608,23932,5960,71102,9895,633,31674,8812,19854,954,35749,7966,9119,11922,40022,16898,31408,37165,4468,54304,2365,6795,813,13005,5775,8690,409,2013,3100,479,14149,2626,69,1134,1729,22
20732,110541,94743,16339,92675,15362,56050,12134,8392,3927,14065,366346,50859,40989,4149,23231,154154,20116,7886,46919,24140,6037,71656,10096,633,32151,8842,20582,956,36244,8110,9135,12114,40468,17434,31911,37293,4563,54616,2418,6943,813,13252,5922,8809,409,2055,3189,479,14478,2650,69,1135,1771,22
21005,112248,97017,16561,93271,15646,56490,12355,8521,3949,14065,367625,51738,41414,4197,23997,155092,20533,7959,47754,24256,6090,72356,10178,633,32489,8899,21324,962,37727,8225,9272,12296,40873,17628,32477,37916,4586,54816,2457,7026,843,13458,6029,8965,412,2074,3260,479,14986,2664,69,1135,1782,22
21278,113486,99925,16783,93693,15923,57541,12619,8622,3967,14210,368669,52247,42066,4231,24188,155764,20960,8059,48290,24553,6137,72873,10416,633,32856,9175,21969,967,39342,8334,9352,12437,41303,17999,33006,38252,4653,55040,2422,7130,850,13731,6180,9066,416,2109,3324,479,15650,2699,69,1139,1854,22
21565,114612,101874,17262,94220,16565,59047,12976,8710,4038,14353,369801,52626,42713,4286,24787,156628,21360,8150,49042,24775,6229,73646,10623,634,33242,9313,22474,971,40249,8406,9453,12624,41288,18446,33439,38694,4710,55544,2442,7252,860,14044,6277,9096,417,2137,3397,481,16032,2731,69,1140,1947,22
