Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,DC,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
0,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
0,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0
0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0
0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0
0,0,0,1,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,1,0,0
0,0,0,1,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,1,0,0
0,0,0,1,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,1,0,0
0,0,0,1,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,5,1,0,0
0,0,0,1,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,7,1,0,0
0,0,0,1,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,10,1,0,0
0,0,0,1,33,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,2,0,2,0,0,0,11,1,0,0,17,1,0,0
0,0,0,1,38,0,0,0,0,2,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,2,0,2,0,0,0,11,1,0,0,23,1,0,0
0,0,0,2,45,0,0,0,0,3,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,13,2,0,0,0,2,0,0,2,0,2,0,0,0,11,1,0,0,32,1,0,0
0,0,0,2,55,0,0,0,0,3,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,13,2,1,0,0,11,0,0,2,0,2,0,0,0,12,1,0,0,47,1,0,0
0,0,0,2,67,2,0,0,0,4,2,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,1,0,13,2,2,0,2,22,0,0,2,0,2,0,0,1,16,1,0,0,75,1,0,0
0,0,0,3,81,8,0,0,0,7,3,1,0,0,6,1,0,1,0,8,3,0,0,1,0,0,0,2,0,14,2,4,0,2,44,0,1,2,2,3,2,0,1,19,3,0,0,86,1,0,0
0,0,0,5,100,8,0,1,0,12,7,1,0,0,6,1,1,1,0,13,3,0,0,1,1,0,0,2,0,14,4,4,0,2,89,0,1,6,4,3,2,0,1,19,3,1,1,110,1,0,0
0,0,0,5,112,8,1,1,0,13,11,2,3,0,7,2,1,4,0,28,5,0,0,2,1,0,0,2,0,16,4,6,0,4,106,0,1,13,6,3,6,0,3,23,3,2,1,141,1,0,0
0,0,0,6,172,12,2,4,0,14,17,2,8,0,11,4,1,5,1,41,6,0,0,2,1,0,0,7,0,16,4,11,0,4,142,3,1,13,10,3,7,0,4,24,3,5,1,179,2,0,0
0,0,0,6,179,17,2,4,0,23,22,2,13,0,19,6,1,7,6,92,9,0,2,3,1,0,0,7,0,17,5,15,0,4,173,3,2,14,12,5,9,5,7,31,4,8,1,279,3,0,0
0,0,1,9,202,34,3,10,1,26,31,2,14,0,25,11,1,7,13,95,13,0,2,5,1,1,0,8,1,23,5,23,4,7,217,4,2,20,16,5,10,8,8,33,5,10,2,338,6,0,1
1,0,6,9,252,49,6,10,4,46,31,2,16,0,32,12,5,11,14,108,13,1,12,9,2,1,0,16,1,24,6,29,6,11,326,5,2,30,22,5,12,8,18,41,7,17,2,419,8,0,1
1,6,7,9,320,78,11,10,4,70,41,2,17,1,46,12,6,11,36,123,18,2,25,14,4,6,4,18,1,27,7,50,10,19,421,13,3,30,41,20,13,9,26,58,7,30,2,511,19,0,2
1,12,9,12,381,103,20,16,4,70,65,4,18,5,66,15,8,18,77,138,27,3,33,21,5,6,6,25,1,29,7,75,13,21,610,26,4,36,47,20,19,9,32,69,21,42,5,609,27,0,3
1,23,16,13,478,136,26,17,7,109,97,7,22,5,94,19,9,21,103,164,32,12,53,35,5,10,6,32,1,31,13,98,17,26,732,37,8,39,68,20,28,9,39,80,29,45,8,675,33,0,3
3,29,22,18,588,161,41,22,8,141,118,10,22,5,104,24,11,22,137,197,39,17,54,54,9,12,8,34,1,33,17,176,21,45,950,50,10,46,81,21,33,10,52,87,40,51,12,794,47,0,10
6,39,22,20,732,183,68,31,16,210,142,14,29,9,159,30,17,26,196,218,57,32,65,60,16,21,8,42,5,36,26,268,23,55,1375,67,18,66,101,23,47,11,73,106,51,67,14,908,72,1,15
9,51,33,28,893,216,96,36,26,326,193,16,38,11,286,39,22,35,280,256,85,43,80,77,21,34,12,66,7,43,39,427,28,82,2387,90,29,74,139,33,60,11,98,166,65,78,19,1026,106,2,17
12,78,62,47,1067,278,159,39,30,434,282,26,44,23,420,56,35,47,392,328,108,52,334,89,35,50,19,104,19,47,44,735,35,99,4161,120,44,87,187,44,81,14,155,248,80,94,22,1228,155,5,18
14,106,100,70,1283,364,194,71,39,564,482,37,45,31,583,79,49,63,537,413,150,57,548,115,73,80,19,144,27,53,55,896,43,165,7113,169,49,114,269,44,126,14,237,377,112,115,29,1404,216,8,22
21,131,118,104,1544,475,223,77,45,764,552,48,68,42,751,126,57,84,763,525,195,70,787,138,93,140,29,184,28,61,65,1336,57,165,10371,247,53,137,388,66,172,14,312,547,138,152,49,1655,281,12,24
22,157,165,153,1851,591,327,98,56,1000,620,56,90,47,1047,201,66,103,837,646,245,89,1033,171,130,207,34,269,30,62,78,1914,65,190,15188,351,67,161,504,83,194,21,424,632,182,219,52,1844,382,16,26
36,196,201,234,2240,721,415,116,87,1222,800,77,105,50,1285,259,82,124,1172,777,290,107,1324,235,183,249,45,302,32,73,101,2844,83,265,20899,444,81,191,644,106,299,28,522,728,257,254,75,2101,418,16,28
42,242,231,326,2644,912,618,137,104,1467,1095,90,124,73,1535,366,99,157,1388,1159,349,118,1791,262,255,320,51,397,36,77,108,3675,100,315,25703,564,106,209,851,124,342,30,678,857,298,290,95,2469,481,39,37
59,386,307,402,3183,1086,875,183,119,1965,1385,95,145,123,1874,479,132,198,1795,1838,423,142,2293,287,377,376,65,561,45,84,137,4402,112,405,33116,706,164,266,1151,132,424,41,806,1119,346,390,123,2585,623,51,49
69,538,350,508,4060,1432,1012,231,143,2477,1641,106,179,189,2538,656,171,248,2305,2417,581,155,2877,346,507,486,90,637,58,91,158,6876,136,535,39057,867,248,316,1690,165,456,46,981,1542,402,603,158,3208,754,76,56
85,639,385,665,4914,1735,1291,267,165,3198,2198,120,235,231,3029,982,212,302,2746,3240,775,168,3655,398,670,579,121,782,68,99,187,8825,191,621,44745,1144,322,414,2217,203,539,58,1180,1940,480,605,184,3770,930,96,73
102,720,409,773,5565,2061,1524,304,214,4038,2447,151,298,261,3547,1232,271,394,3315,4257,1066,211,4634,440,837,669,147,971,93,121,214,11124,208,738,53516,1406,377,479,2815,239,660,68,1363,2158,608,739,211,4311,1042,113,84
114,830,449,929,6266,2315,1993,342,232,4942,2683,175,336,310,4613,1514,332,439,3539,4955,1244,253,5486,504,902,759,161,1164,97,136,258,13386,237,920,59783,1665,429,548,3441,294,774,90,1569,2709,719,889,235,4896,1120,124,87
119,947,508,1169,7421,2628,2571,401,264,5694,3032,204,424,415,5070,1788,373,480,4024,5752,1414,275,6508,576,1049,848,177,1302,108,185,314,16636,281,1044,67462,1933,481,606,4156,408,925,100,1721,3036,806,1020,256,5179,1267,145,95
133,999,564,1298,8582,2990,3128,495,319,6741,4116,224,498,526,5992,2159,434,590,5237,6620,1662,303,7629,629,1350,937,198,1526,126,193,367,18696,315,1113,76211,2199,566,690,4997,488,1083,107,2049,3570,887,1249,293,5292,1351,162,120
143,1106,624,1413,9816,3346,3557,586,368,7765,4747,258,549,669,6978,2564,488,674,6424,7738,1985,344,9292,689,1580,1073,217,1580,147,249,415,22255,363,1279,84363,2547,719,736,5805,566,1293,128,2689,4255,1012,1511,321,5588,1550,191,137
146,1270,683,1600,11190,3728,3824,653,393,9000,5444,283,614,890,7695,3040,554,747,9152,8966,2331,376,10791,742,1834,1177,241,1857,159,273,479,25590,403,1458,92971,2902,879,826,7016,657,1554,165,2868,4880,1077,1705,338,6585,1730,217,153
156,1535,738,1769,12569,4182,4915,757,450,10260,5967,317,699,1012,8904,3439,624,762,10299,10402,2758,432,12669,789,2113,1358,262,2093,173,296,540,29895,495,1549,103651,3312,987,899,8420,711,1700,187,3032,5669,1248,2011,389,6966,1916,242,166
169,1632,743,2019,13796,4574,5276,902,593,11537,6383,349,786,1076,10357,3955,702,909,12500,11736,3125,456,14225,865,2291,1455,281,2402,186,339,621,34124,543,1758,115963,3739,1159,999,10109,806,1917,212,3265,6566,1426,2406,461,7498,2112,282,188
183,1840,853,2269,15076,4950,5675,998,673,12342,6742,369,868,1100,11276,4413,767,1048,13014,12500,3609,470,15633,935,2367,1638,298,2585,207,376,669,37505,624,1880,124085,4043,1251,1068,11589,922,2049,240,3538,7091,1618,2636,512,7984,2267,324,200
189,2005,927,2465,16284,5172,6906,1097,783,13621,7558,385,946,1170,12262,4956,854,1057,14867,13837,4045,499,17129,986,2722,1738,319,2870,225,437,715,41090,686,1971,132061,4450,1326,1132,13074,1082,2232,288,3753,8104,1662,2877,543,8384,2440,345,212
211,2197,997,2575,17540,5429,7781,1211,928,14739,9156,408,1048,1210,13549,5507,905,1289,16284,15202,4371,519,18851,1069,3037,1915,319,3220,237,490,747,44416,794,2101,141703,4783,1470,1181,14582,1229,2417,320,4010,8968,1737,3332,575,8682,2578,412,221
224,2498,1077,2726,19043,5655,8781,1440,1116,15690,10204,433,1145,1232,15078,5943,1055,1393,17030,16790,5529,537,20220,1154,3327,2003,332,3423,251,538,788,47437,865,2318,151271,5149,1523,1239,16414,1450,2552,393,4246,9897,1860,3644,605,9097,2756,483,230
233,2838,1146,3018,20191,6202,9784,1523,1209,16819,10885,440,1270,1366,16422,6351,1116,1525,18283,18941,6185,560,21375,1242,3539,2260,354,3651,269,594,819,51027,989,2456,162036,5513,1683,1321,18379,1727,2792,447,4456,11372,1980,4041,628,9608,2885,524,303
244,3008,1202,3112,21366,6510,10538,1660,1326,17960,11859,463,1388,1425,17887,6907,1180,1702,19253,20974,6968,586,22646,1335,3799,2469,365,3906,278,678,885,54588,1090,2606,172830,5879,1794,1371,20128,2015,3065,536,4793,12290,2103,4508,679,9887,3068,537,320
255,3262,1228,3393,22421,6893,11510,1778,1479,18978,12261,484,1510,1438,19180,7435,1282,1851,20014,22860,7694,616,23853,1427,4024,2642,377,4310,293,718,929,58151,1174,2720,182990,6251,1868,1447,21774,2349,3207,626,4983,13208,2208,5076,711,10224,3213,593,343
270,3583,1280,3539,23323,7303,12035,1875,1625,19855,12103,497,1587,1457,20852,7928,1337,1963,20595,25475,8225,633,24494,1621,4160,2781,387,4520,308,805,985,61850,1245,2860,191425,6605,1970,1527,22955,2665,3319,729,5144,13776,2305,5273,727,10411,3341,615,364
275,3805,1475,3702,24334,7691,13381,1955,1761,21011,13125,502,1710,1499,22025,8236,1382,2048,21016,26867,8936,698,25487,1650,4388,2942,394,4788,331,870,1020,64584,1345,3036,197973,6975,2069,1584,24295,2976,3439,867,5483,14487,2368,5746,748,10538,3428,638,373
283,3953,1498,3806,25758,7941,13989,2058,1926,21620,13913,511,1899,1538,23247,8527,1438,2210,21518,28163,9472,734,26844,1695,4686,3087,399,4992,341,930,1091,68824,1407,3137,205375,7280,2184,1633,25591,3251,3553,987,5654,15303,2420,6170,752,10694,3555,697,373
291,4241,1599,3962,27107,8280,14755,2197,2014,22526,14583,524,1995,1587,24593,8955,1501,2295,21951,29918,10096,770,27893,1809,4895,3360,404,5123,365,994,1139,71030,1484,3212,217130,7791,2263,1663,26804,3529,3656,1167,5864,16106,2549,6499,759,10783,3721,725,392
298,4404,1620,4234,28142,8675,15884,2350,2075,23332,15644,535,2141,1609,25734,9542,1593,2429,22532,32181,10851,796,29119,1912,5111,3624,415,5463,393,1094,1211,75317,1597,3321,225761,8414,2357,1736,28314,3838,3931,1310,6077,16928,2687,6888,768,11152,3875,739,393
307,4572,1695,4507,29398,9047,16809,2476,2323,24745,16658,547,2332,1655,27575,10154,1730,2522,23118,34402,11641,827,29952,2071,5283,3793,422,5859,439,1216,1287,78467,1711,3524,233293,9107,2465,1785,30121,4177,4086,1410,6423,18131,2813,7490,779,11445,4045,776,401
312,4723,1777,4719,30829,9433,17550,2666,2538,25484,17014,568,2513,1668,29160,10641,1818,2707,23580,36372,12379,847,30717,2213,5517,3974,426,6140,528,1348,1342,81420,1798,3626,240542,10222,2570,1844,31742,4491,4246,1541,6624,18927,2942,8052,803,11802,4199,825,412
317,4903,1781,4929,31544,9730,17962,2793,2538,26306,17619,574,2915,1672,30357,11210,1896,2960,23928,38077,12892,867,31348,2356,5667,4274,433,6493,585,1473,1392,85301,1845,3741,246741,11602,2599,1910,32992,4706,4377,1635,6824,19441,3071,8536,812,11805,4346,890,422
319,5078,1971,5064,33862,10106,19815,2927,2745,27050,18447,578,3175,1736,31508,11686,2029,3050,24523,39643,13750,875,31927,2470,5807,4512,433,6764,627,1646,1447,88806,1971,3830,251608,12919,2680,1956,34005,5090,4439,1685,6994,20035,3213,8989,816,12191,4499,908,426
327,5327,2262,5251,35844,10447,20360,3098,2931,27861,19189,580,3641,1766,33059,12097,2113,3193,24854,41199,14261,888,32935,2567,5941,4716,437,6951,644,1726,1491,92387,2072,3937,255932,13725,2807,2002,35384,5500,4608,1755,7317,20949,3301,9629,818,12345,4620,929,441
333,5610,2392,5459,37573,10878,22469,3206,3200,28301,20099,586,3764,1802,35108,12438,2290,3373,25317,42944,14842,907,33929,2721,6137,4894,439,7220,679,1826,1588,95865,2210,4081,261591,14117,2894,2059,36763,5841,4761,1858,7681,21769,3451,10265,823,12539,4845,939,447
335,5832,2599,5769,39534,11262,23100,3361,3308,29640,20905,590,3939,1836,36935,13039,2625,3548,25798,46023,15805,937,35252,2942,6321,5153,442,7608,709,2190,1670,99989,2379,4208,267932,14694,3017,2127,38334,6256,4917,1956,8169,22706,3621,10999,825,12906,5052,981,453
337,6026,2810,6045,41368,12255,23921,3528,3442,30525,21575,595,4459,1870,39658,13680,2841,3779,26199,50969,16693,965,36627,3185,6625,5434,444,8052,748,2474,1720,102196,2524,4398,276218,15169,3120,2177,40298,6699,5070,2040,8618,23650,3782,11595,827,13120,5356,1010,473
337,6213,2909,6280,42590,12967,24582,3699,3576,30831,22225,597,5109,1887,41777,14395,3090,3905,26571,53348,17844,990,37184,3446,6826,5718,445,8542,803,2898,1793,105523,2662,4539,286901,15587,3193,2253,41626,7129,5253,2147,8918,24494,3950,12365,843,13484,5687,1025,473
339,6421,3001,6526,43691,13440,25269,3841,4034,31520,22459,599,5490,1897,43903,15012,3197,4074,26832,54938,18664,1015,37751,3602,6997,5911,448,8830,867,3126,1864,109038,2728,4638,292914,15963,3253,2311,42709,7439,5490,2213,9435,25209,4123,12969,851,13663,5911,1053,502
343,6539,3069,6716,45208,13804,25997,3892,4162,32130,23229,600,5868,1917,45883,16137,3406,4146,27111,56462,19574,1023,38190,3816,7171,6094,449,9035,942,3487,1938,111188,2825,4708,296991,16325,3280,2354,43728,7708,5613,2246,9739,25963,4236,13534,855,13864,6081,1077,520
349,6750,3127,6948,46570,14239,26312,3994,4575,32838,23607,602,6376,1952,48102,16783,3601,4375,27329,58302,20200,1040,39234,4181,7306,6342,451,9568,991,3613,2010,113856,2975,4812,300276,16769,3410,2385,45323,7926,5735,2314,9974,26868,4343,14338,862,14059,6289,1095,536
353,6925,3207,7202,48904,14680,26767,4106,4655,33185,24300,605,6843,1984,50355,17409,3811,4538,27703,60265,20942,1056,40360,4644,7426,6569,451,9947,1033,3876,2054,116264,3213,4934,304994,17303,3473,2446,46191,8247,5881,2375,10255,27839,4499,14961,862,14378,6520,1109,544
353,7068,3281,7648,50470,15207,27700,4323,4734,33683,25431,609,7145,2016,52918,18099,4305,4708,28044,62205,21825,1095,41347,5136,7563,6815,452,10507,1067,4332,2146,118652,3411,5053,309696,18027,3618,2510,48224,8621,6095,2450,10506,29072,4672,15846,866,14696,6854,1125,559
362,7294,3310,7962,52318,15661,28764,4658,4918,34720,26436,610,7883,2035,56055,18941,4510,4879,28754,64311,23566,1123,42348,5730,7840,7212,452,10922,1107,4838,2310,121190,3513,5249,313575,18743,3748,2579,49764,8962,6258,2525,11781,30342,4829,16901,879,15010,7314,1151,566
363,7611,3372,8364,53753,16118,29287,4797,5038,35455,27268,611,8641,2061,58505,19629,4863,4881,29183,66263,24568,1152,43191,6228,8154,7441,454,11514,1153,5332,2429,123717,3732,5390,318134,19335,3851,2635,51071,9289,6489,2587,12376,31433,4981,17731,886,15253,7660,1184,579
366,7888,3431,8640,55072,16527,29287,5016,5208,36070,27618,611,9169,2059,61499,20267,5177,5223,29383,68087,25561,1185,43736,6663,8454,7550,454,11668,1191,5686,2518,126744,3850,5473,321833,19914,3972,2680,52079,9477,6626,2630,12871,32299,5175,18671,897,15809,7964,1195,586
368,8112,3469,8919,56333,16799,29973,5170,5288,36889,28350,612,9703,2106,63840,20855,5385,5370,29746,69087,26509,1205,43928,7234,8776,7877,456,11871,1225,6123,2588,128269,4030,5627,324357,20474,4044,2759,52992,9652,6757,2667,13283,33134,5326,19492,902,15905,8236,1224,596
369,8437,3525,9305,58848,17256,30621,5322,5371,37431,28876,615,10111,2127,65889,21423,5627,5822,30069,70271,27217,1226,44333,7851,8919,8207,456,12283,1266,6442,2636,130593,4137,5665,326659,20969,4127,2839,53967,9933,6841,2720,13555,34286,5449,20256,907,16081,8566,1242,604
370,8691,3611,9707,60787,17720,30995,5461,5778,37994,29724,616,10404,2158,68164,22286,5893,5946,30472,72025,28263,1254,45048,8579,9164,8424,456,12783,1323,6771,2741,131890,4290,5744,329405,21576,4201,2916,54989,10205,6936,2779,13737,35441,5605,20256,908,16713,8901,1276,631
373,9046,3694,9945,62481,18264,31784,5654,5939,38820,30524,619,11059,2178,70802,22942,6240,6173,30725,73721,29476,1330,45643,9364,9409,8686,456,13431,1371,7190,2843,133635,4492,5858,332931,22131,4330,2989,56149,10530,7142,2905,14108,36682,5724,21570,916,17017,9215,1297,635
376,9385,3747,10526,64616,18719,32411,5899,6111,39191,31089,619,11457,2205,73688,23620,6751,6298,30928,75333,30592,1374,46319,10087,9573,9090,458,13879,1425,7830,2947,135454,4673,5942,335804,23018,4424,3068,57501,10779,7367,3144,14276,37943,5919,22342,919,17297,9590,1323,644
377,9668,3747,10960,66824,19267,32984,6102,6277,39993,31481,620,11671,2230,76008,24239,6923,6469,31490,76743,31638,1408,46735,10789,9737,9378,458,14387,1464,8233,3011,137085,4778,6046,338519,23697,4490,3160,58661,10989,7531,3393,14675,38849,6103,23196,921,17446,9939,1347,653
378,9889,4012,11119,68051,19595,33554,6272,6447,40588,32267,621,11959,2232,77662,24633,7045,6486,31673,77793,32693,1436,47116,11270,9906,9501,458,14783,1491,8328,3071,138532,4863,6120,340657,24086,4589,3228,60037,11274,7653,3517,15060,40037,6251,24081,926,17592,10219,1362,662
380,10164,4043,11380,69514,19793,33765,6389,6565,40974,32448,623,12373,2261,79123,25134,7161,6710,31881,78462,33483,1462,47526,11798,10025,9674,459,15069,1518,8575,3160,139945,5069,6152,342267,24785,4613,3286,60557,11450,7792,3614,15423,40988,6364,25070,926,17983,10418,1369,669
383,10464,4164,11736,71150,20103,34333,6485,6741,41915,33311,624,12912,2294,83168,25676,7352,7003,32116,79332,34174,1477,47946,12493,10124,9908,461,15402,1571,8732,3239,140743,5212,6311,343705,25257,4731,3359,61407,11614,7927,3663,15777,42348,6454,25800,927,18186,10617,1378,675
