0.061071,0,0.01144,0.013254,0.014409,0.015321,0.016088,0.016818,0.017526,0.020913,0.021691,0.022073,0.018099,0.017787,0.017476,0.01936,0.018552,0.018691,0.014724,0.0091904,0.014418,0.021516,0.021278,0.020166,0.01604,0.014034,0,0.012085,0.049401,0.050859,0.052334,0.053391,0.052392,0.056129,0.057483,0.056388,0.061185,0.060325,0.06069,0.060665,0.059997,0.058129,0.06138,0.062197,0.062571,0.06081,0.061224,0.060014,0.054132,0.047126,0.045217,0.045736,0.040474,0.03686,0.026581,0.013481,0,0.00062095,0.00083419,0.0013196,0.0022575,0.0022938,0,-0.011157,-0.02631,-0.025327,-0.022074,-0.020323,-0.01916,-0.026367,-0.0337,-0.057983,-0.066941,-0.0682,-0.067501,-0.061113,-0.06009,-0.040447,-0.015723,-0.014094,-0.01388,-0.069783,-0.08522,-0.083287,-0.077135,-0.076358,-0.072862,-0.067052,-0.065526,-0.059631,-0.045108,-0.044319,-0.042677,-0.040481,-0.040641,-0.040387,-0.040093,-0.042402,-0.045264,-0.045226,-0.044372,-0.044047,-0.043806,-0.0663,-0.071625,-0.074445,-0.077907,-0.077954,-0.081118,-0.089511,-0.077902,-0.058062,-0.046645,-0.027287,-0.02589,-0.020307,-0.0097003,-0.0045143,0,0,-0.00041902,0,0,0,0,0.020306,0.031659,0.039827,0.048656,0.056101,0.062491,0.067914,0.06937,0.070176,0.072644,0.067638,0.064856,0.065825,0.078509,0.079059,0.08914,0.10233,0.10262,0.10238,0.10281,0.10395,0.10539,0.10965,0.10934,0.10927,0.10913,0.10914,0.10974,0.11064,0.1154,0.11845,0.12646,0.1283,0.12966,0.16267,0.16884,0.17568,0.18056,0.18951,0.19567,0.19941,0.22908,0.2313,0.23578,0.23619,0.23634,0.23692,0.2367,0.23737,0.23737,0.2377,0.23812,0.23864,0.23899,0.23903,0.23903,0.23898,0.23649,0.23209,0.23206,0.22406,0.21796,0.21669,0.21293,0.21029,0.19763,0.19752,0.19277,0.19273,0.19274,0.19292,0.19309,0.19345,0.19353,0.19353,0.19047,0.19048,0.18884,0.18908,0.19427,0.19453,0.19476,0.19348,0.19356,0.19385,0.19852,0.20893,0.21048,0.21672,0.21778,0.21765,0.21659,0.21516,0.20569,0.2037,0.19428,0.1942,0.19409,0.19292,0.19287,0.19296,0.19206,0.1918,0.18827,0.18066,0.17764,0.17735,0.17708,0.17663,0.17247,0.16968,0.16936,0.16983,0.17225,0.18014,0.18013,0.18043,0.17658,0.1725,0.16696,0.15134,0.14932,0.14918,0.14916,0.14939,0.14963,0.14904,0.14569,0.14572,0.14592,0.14493,0.14466,0.14464,0.14474,0.14485,0.14348,0.13644,0.13622
0,0.0016956,0.00098244,0.0013214,0.0011579,0.00096531,0.00085288,0.00081461,0.00078179,0.0010966,0.0011035,0.0011163,0.0008787,0.00088048,0.0012594,0.0016999,0.001612,0.0015905,0.0021511,0.004128,0.0047621,0.005815,0.0058001,0.0051509,0.0046949,0.0043523,0.00061027,0.0030285,0.010458,0.010688,0.01133,0.011502,0.011454,0.010249,0.0075345,0.0060249,0.0033137,0.0020285,0.002143,0.0021315,0.001764,0.0019718,0.0016932,0.0014445,0.0011365,0.0011923,0.0013411,0.0017098,0.0029384,0.0048386,0.0051416,0.0052568,0.0067854,0.0080464,0.010686,0.01331,0.01611,0.01615,0.016097,0.016231,0.016207,0.017217,0.017973,0.021281,0.024766,0.024548,0.023963,0.023518,0.02359,0.025778,0.027094,0.031697,0.033768,0.034385,0.034626,0.034319,0.034372,0.034104,0.033658,0.033904,0.03418,0.038978,0.041122,0.040778,0.040203,0.040266,0.039764,0.03889,0.038712,0.038203,0.036634,0.035878,0.034995,0.034161,0.034122,0.034141,0.034207,0.035015,0.03608,0.036897,0.037019,0.037046,0.037061,0.042866,0.044517,0.045095,0.045786,0.046548,0.047263,0.047645,0.044969,0.042336,0.042088,0.039513,0.03931,0.03762,0.035627,0.034837,0.034873,0.03505,0.036266,0.03704,0.037837,0.037945,0.03816,0.038641,0.03886,0.03939,0.039905,0.039897,0.039392,0.038526,0.037901,0.037462,0.035079,0.033405,0.033104,0.032464,0.02839,0.027439,0.025612,0.024353,0.024236,0.023887,0.02383,0.023758,0.023728,0.023664,0.023559,0.023479,0.023359,0.023305,0.023252,0.023301,0.023644,0.023517,0.023112,0.022341,0.0221,0.020105,0.019186,0.017931,0.016834,0.01491,0.012206,0.011951,0.01219,0.012209,0.012528,0.012415,0.01196,0.011717,0.011517,0.010998,0.010864,0.010772,0.010707,0.010662,0.010685,0.010591,0.010549,0.010471,0.010299,0.010394,0.010517,0.011543,0.012844,0.012752,0.011997,0.011778,0.011536,0.01155,0.011649,0.011646,0.011548,0.011466,0.011377,0.011393,0.011421,0.01149,0.011609,0.011639,0.011467,0.011436,0.011336,0.011214,0.011134,0.010895,0.010683,0.010332,0.0089813,0.0057894,0.004843,0.0041806,0.0039212,0.0038236,0.0035191,0.003553,0.0037715,0.0039198,0.0045504,0.0045246,0.004492,0.0044989,0.0045026,0.0044965,0.004472,0.0044465,0.0045625,0.0045048,0.0044723,0.0043583,0.0042118,0.0041586,0.0039228,0.0035611,0.0035596,0.0033744,0.0025846,0.0012447,0.0012669,0.0012167,0.0016664,0.0023029,0.0028391,0.0021257,0.0021816,0.0022526,0.0022782,0.0023539,0.0024053,0.0023638,0.0020848,0.0020792,0.0020679,0.0017605,0.0015546,0.0014497,0.0013199,0.0012436,0.0011163,0.00096883,0.00089025
0.01144,0.00098244,0.0029441,0.0032338,0.0033055,0.0033326,0.0033663,0.0034144,0.0034616,0.0042074,0.0042772,0.0043411,0.0035621,0.0035173,0.003709,0.0041822,0.0038796,0.003589,0.0028316,0.002208,0.003281,0.0051112,0.0050166,0.0039853,0.0030045,0.0026288,-0.0013797,0.00083072,0.0082234,0.0077276,0.0076798,0.0072218,0.0063811,0.0050739,0.0022711,0.00040135,-0.0021506,-0.00409,-0.0040021,-0.0040407,-0.0040946,-0.0038282,-0.0030423,-0.0029455,-0.0033842,-0.0032845,-0.0031476,-0.0032602,-0.0035852,-0.0029473,-0.0027229,-0.0025592,-0.0025204,-0.0021726,-0.0012054,-0.0018357,-0.002428,-0.0023064,-0.0023582,-0.0022184,-0.002,-0.00095925,0,0.00065675,0.00091641,0.0013773,0.0022147,0.0026781,0.0032731,0.0042271,0.0040655,0.0030303,0.0027884,0.0031222,0.0035677,0.0049228,0.005149,0.0089938,0.013726,0.014229,0.014492,0.0071737,0.0057334,0.0059574,0.0069447,0.0071582,0.0074435,0.0078694,0.0081367,0.0093071,0.011577,0.011407,0.011341,0.011352,0.011264,0.011329,0.011393,0.011641,0.012034,0.012758,0.013028,0.013068,0.013092,0.013453,0.013778,0.013663,0.013351,0.013727,0.013662,0.012293,0.012952,0.015008,0.017096,0.019471,0.019562,0.01935,0.020198,0.020903,0.021966,0.022106,0.023163,0.024058,0.024849,0.024901,0.025131,0.029632,0.032248,0.034157,0.036382,0.037964,0.038839,0.039297,0.039195,0.039029,0.037486,0.034797,0.034185,0.034062,0.03338,0.032849,0.033599,0.035223,0.035194,0.035,0.035032,0.035202,0.035467,0.036338,0.036209,0.036117,0.035992,0.035957,0.03599,0.036149,0.037347,0.037896,0.039291,0.039188,0.039314,0.044409,0.044697,0.045168,0.045574,0.045779,0.044767,0.045499,0.051735,0.052198,0.053444,0.053454,0.053299,0.053284,0.05313,0.052991,0.052901,0.052879,0.052895,0.052928,0.05294,0.052818,0.05279,0.052709,0.052185,0.051459,0.051597,0.050772,0.050571,0.050294,0.049125,0.048478,0.04579,0.045767,0.044934,0.0449,0.044836,0.044817,0.044781,0.044813,0.044802,0.044826,0.044362,0.044357,0.043869,0.043827,0.044873,0.044811,0.044783,0.044356,0.044201,0.044044,0.044129,0.043857,0.043377,0.044005,0.043991,0.043888,0.04344,0.043101,0.041395,0.04116,0.040055,0.040008,0.03994,0.0397,0.039657,0.039601,0.039383,0.039293,0.038657,0.037119,0.036506,0.036356,0.036168,0.036003,0.035028,0.034221,0.034083,0.033913,0.033573,0.033857,0.033856,0.033883,0.033682,0.033595,0.033199,0.030008,0.029662,0.029651,0.029633,0.029699,0.029775,0.029644,0.028895,0.028839,0.028828,0.02849,0.028322,0.028276,0.028189,0.028137,0.027787,0.026348,0.026242
0.013254,0.0013214,0.0032338,0.0039071,0.0040335,0.0040834,0.0041651,0.0042978,0.0044299,0.0054149,0.0055942,0.0056879,0.0046338,0.0045668,0.0047926,0.0055532,0.0053157,0.0053482,0.0049454,0.005331,0.006977,0.0093447,0.0092841,0.008565,0.0073104,0.0065956,0.00058429,0.0051829,0.019316,0.019868,0.020733,0.021143,0.020928,0.020883,0.019154,0.017789,0.016835,0.015712,0.015883,0.01587,0.015421,0.015147,0.015614,0.015592,0.015454,0.01509,0.015297,0.015329,0.015005,0.014913,0.014709,0.014911,0.014952,0.015132,0.014873,0.014056,0.013293,0.013459,0.013468,0.01368,0.013861,0.014628,0.01466,0.014764,0.014124,0.014143,0.014357,0.014365,0.014653,0.014729,0.014135,0.012399,0.012054,0.012248,0.012576,0.013703,0.013966,0.018,0.022996,0.023537,0.023795,0.015378,0.013686,0.013833,0.01471,0.014926,0.015298,0.015888,0.016075,0.016935,0.018835,0.01841,0.01807,0.01789,0.017827,0.017897,0.018014,0.01813,0.018319,0.018948,0.019227,0.01932,0.019386,0.018952,0.019061,0.018894,0.018686,0.019272,0.019136,0.017613,0.018045,0.020307,0.022586,0.024765,0.024914,0.024826,0.025573,0.026071,0.027067,0.027202,0.028032,0.028703,0.029303,0.029388,0.029549,0.034305,0.036917,0.039097,0.041398,0.042996,0.04399,0.044497,0.044326,0.044163,0.042881,0.040538,0.039695,0.039402,0.039023,0.038407,0.039176,0.041065,0.041037,0.04071,0.04076,0.040951,0.041239,0.042108,0.041959,0.041884,0.041761,0.041723,0.041814,0.042049,0.043344,0.043904,0.045318,0.045116,0.045223,0.050828,0.051471,0.051984,0.05218,0.052645,0.051911,0.052513,0.059104,0.0596,0.060807,0.060808,0.060479,0.060416,0.060213,0.05995,0.059847,0.05985,0.059892,0.059972,0.06007,0.060009,0.059977,0.059908,0.05923,0.058347,0.058431,0.05749,0.057168,0.056821,0.055417,0.054675,0.05175,0.051738,0.050784,0.050774,0.050699,0.050677,0.050646,0.050738,0.050781,0.050834,0.05026,0.050287,0.049803,0.049836,0.050877,0.05084,0.050828,0.050367,0.050222,0.050012,0.049973,0.049769,0.049383,0.050229,0.050261,0.050159,0.049695,0.049417,0.047537,0.047216,0.045646,0.045608,0.045562,0.045314,0.045309,0.045329,0.045116,0.04504,0.044367,0.042676,0.041997,0.041848,0.041679,0.041542,0.04046,0.039578,0.03951,0.039477,0.039408,0.040103,0.040119,0.040144,0.039644,0.039235,0.038429,0.034473,0.034079,0.034106,0.034123,0.034234,0.034325,0.034165,0.033218,0.033223,0.033262,0.032806,0.032586,0.032499,0.032422,0.032388,0.031992,0.030351,0.030244
0.014409,0.0011579,0.0033055,0.0040335,0.0042082,0.0043008,0.0044175,0.004582,0.0047449,0.0057789,0.0059895,0.0060923,0.0049639,0.0048881,0.0050649,0.0058476,0.0056249,0.0057274,0.0052684,0.0055161,0.0072586,0.0096826,0.0096278,0.0090462,0.0077454,0.0069831,0.00089781,0.0058043,0.020765,0.021517,0.022496,0.023073,0.022978,0.0234,0.022278,0.021207,0.02101,0.020216,0.020393,0.020387,0.019899,0.019463,0.019946,0.019944,0.019914,0.019427,0.019633,0.019627,0.01906,0.018469,0.018113,0.018314,0.018078,0.018005,0.017004,0.015621,0.014266,0.014445,0.014476,0.01469,0.014879,0.015453,0.015164,0.01456,0.013065,0.013037,0.013247,0.013247,0.013478,0.012984,0.012028,0.0092069,0.0084416,0.008507,0.0087879,0.0099923,0.010269,0.014631,0.020061,0.020597,0.020819,0.010802,0.0085661,0.0087703,0.0097824,0.0099999,0.010504,0.011321,0.011536,0.012479,0.014707,0.014343,0.01409,0.014015,0.01396,0.014032,0.014154,0.014103,0.014068,0.014567,0.014842,0.014946,0.015022,0.013342,0.013112,0.01282,0.012493,0.013017,0.012728,0.011014,0.011916,0.014836,0.017334,0.020076,0.020282,0.020523,0.02166,0.022291,0.023326,0.023436,0.024048,0.024573,0.025026,0.025103,0.025221,0.030224,0.032952,0.03522,0.037579,0.039277,0.040448,0.041152,0.041072,0.04098,0.040108,0.038001,0.037116,0.036889,0.037293,0.036797,0.037949,0.040235,0.040227,0.039917,0.039984,0.040204,0.04052,0.041451,0.041309,0.041248,0.041139,0.041108,0.041226,0.041481,0.04281,0.04343,0.045006,0.044913,0.045067,0.051474,0.052394,0.053175,0.053542,0.054439,0.054211,0.05487,0.061883,0.062412,0.063625,0.063644,0.063345,0.063313,0.063124,0.062916,0.062829,0.062853,0.062915,0.063017,0.063135,0.063099,0.063072,0.063015,0.062298,0.061313,0.061369,0.060161,0.059557,0.059192,0.057796,0.05703,0.053928,0.053914,0.052861,0.052856,0.052793,0.052783,0.052767,0.052874,0.052925,0.052974,0.052323,0.052352,0.051871,0.051926,0.053047,0.053035,0.05304,0.052589,0.052476,0.052307,0.052488,0.052868,0.052651,0.053713,0.053803,0.053713,0.053274,0.052985,0.050918,0.050533,0.048661,0.048628,0.048589,0.048323,0.048325,0.048362,0.048142,0.04807,0.047327,0.045515,0.044788,0.044651,0.044503,0.044373,0.043248,0.042363,0.042307,0.042332,0.042458,0.043521,0.043536,0.043572,0.042901,0.042287,0.041253,0.037039,0.0366,0.036624,0.036644,0.036757,0.036847,0.036679,0.035687,0.035706,0.035759,0.035308,0.035103,0.035022,0.034965,0.034947,0.034542,0.032789,0.032689
0.015321,0.00096531,0.0033326,0.0040834,0.0043008,0.0044334,0.0045806,0.0047695,0.0049559,0.0060146,0.0062471,0.0063562,0.0051811,0.0050987,0.0052236,0.0060032,0.0057922,0.0059415,0.0054066,0.0054486,0.0072351,0.0096606,0.0096097,0.0091473,0.0078288,0.007048,0.0010688,0.0060827,0.021298,0.02217,0.023195,0.023873,0.023855,0.024652,0.024063,0.023258,0.0237,0.023183,0.023359,0.023358,0.022863,0.022306,0.022822,0.022849,0.022905,0.02233,0.022529,0.022477,0.021674,0.020645,0.020169,0.020365,0.019857,0.019546,0.017903,0.015984,0.014067,0.014253,0.014301,0.014512,0.014709,0.015107,0.014566,0.013305,0.011038,0.010993,0.01124,0.011262,0.011455,0.010462,0.0091842,0.0053607,0.0041936,0.0041407,0.0043804,0.0056684,0.0059537,0.010596,0.016395,0.01692,0.017106,0.0056564,0.0029175,0.0031812,0.0043271,0.0045447,0.005169,0.0061938,0.0064402,0.007479,0.010038,0.0097557,0.009608,0.0096492,0.0096014,0.0096733,0.009797,0.0095895,0.0093481,0.0097207,0.009989,0.010101,0.010182,0.0073393,0.0067911,0.0063803,0.0059322,0.0063769,0.0059439,0.0040629,0.0054375,0.008972,0.011656,0.014946,0.015203,0.015758,0.017278,0.018049,0.019121,0.019205,0.019613,0.020006,0.020323,0.020388,0.020467,0.025661,0.028483,0.030803,0.033198,0.034982,0.036309,0.0372,0.037215,0.037194,0.036716,0.034832,0.033928,0.03378,0.034932,0.034564,0.036086,0.038727,0.038739,0.038458,0.03854,0.038785,0.039124,0.040111,0.039978,0.039929,0.039836,0.039812,0.039952,0.04022,0.041567,0.042239,0.043963,0.043985,0.044185,0.051303,0.052465,0.053503,0.05405,0.055348,0.055602,0.056321,0.063675,0.06423,0.065443,0.065482,0.065225,0.065227,0.065057,0.064913,0.064843,0.064887,0.064966,0.065086,0.065216,0.065201,0.06518,0.065135,0.064394,0.063327,0.063358,0.061903,0.061034,0.060659,0.059296,0.058519,0.05528,0.055264,0.054129,0.054127,0.054076,0.054079,0.054079,0.054195,0.05425,0.054294,0.053577,0.053607,0.053132,0.053204,0.054395,0.054407,0.054428,0.053992,0.05391,0.053787,0.054192,0.055141,0.055086,0.056338,0.056482,0.056404,0.055994,0.055692,0.053467,0.053029,0.050904,0.050874,0.050841,0.050561,0.050566,0.050615,0.05039,0.05032,0.049517,0.047608,0.046844,0.04672,0.046592,0.046468,0.045316,0.044442,0.044391,0.044465,0.044763,0.046154,0.046169,0.046215,0.045399,0.044609,0.043385,0.038998,0.038523,0.038541,0.038561,0.038672,0.03876,0.038587,0.037571,0.037599,0.037662,0.037228,0.037042,0.03697,0.036934,0.03693,0.036521,0.034685,0.034593
0.016088,0.00085288,0.0033663,0.0041651,0.0044175,0.0045806,0.0047535,0.004967,0.0051773,0.0062715,0.0065288,0.0066447,0.0054155,0.0053267,0.0054166,0.0062168,0.0060209,0.0062323,0.005676,0.0056593,0.0075224,0.0099885,0.0099436,0.0095968,0.0082458,0.007424,0.001364,0.0066511,0.022598,0.023648,0.024784,0.02561,0.025704,0.026881,0.026777,0.026211,0.027257,0.027014,0.027197,0.027201,0.026667,0.025976,0.026486,0.026523,0.026668,0.02599,0.02619,0.026118,0.025146,0.023739,0.023141,0.023335,0.022633,0.022136,0.019925,0.017609,0.015276,0.015471,0.015538,0.01575,0.015951,0.016195,0.015391,0.01361,0.010712,0.010617,0.010833,0.010831,0.010968,0.0095385,0.0079946,0.003397,0.0019342,0.0017836,0.0019822,0.0033057,0.0035996,0.0084439,0.014514,0.015033,0.01519,0.0026483,-0.00046732,-0.00016833,0.0010605,0.0012775,0.0019942,0.0031803,0.0034412,0.0045179,0.0072743,0.007029,0.0069338,0.0070419,0.0070014,0.0070739,0.0072027,0.0068716,0.0064633,0.0067349,0.0069983,0.0071193,0.0072082,0.0034637,0.0026681,0.0021686,0.0016435,0.002048,0.0015061,-0.00050232,0.0011887,0.0051733,0.0079994,0.011657,0.011955,0.012746,0.014528,0.01538,0.016467,0.016533,0.016771,0.017047,0.017247,0.017308,0.017352,0.022688,0.025568,0.027942,0.030361,0.032201,0.033648,0.034676,0.034752,0.034782,0.034615,0.03293,0.031995,0.031888,0.033605,0.033323,0.035108,0.038022,0.038048,0.037777,0.03787,0.038135,0.038492,0.039516,0.039387,0.039349,0.039267,0.039249,0.039409,0.039692,0.041055,0.041765,0.043592,0.043688,0.043918,0.05157,0.052936,0.054159,0.054815,0.056422,0.057049,0.057797,0.065404,0.065979,0.067184,0.067235,0.066994,0.067017,0.066857,0.066749,0.06669,0.06675,0.066844,0.066981,0.067126,0.067133,0.067115,0.06708,0.06631,0.065173,0.065182,0.063543,0.062475,0.062088,0.060732,0.059942,0.056594,0.056578,0.055377,0.055379,0.055336,0.055348,0.05536,0.055487,0.05555,0.055592,0.054821,0.054853,0.054386,0.054476,0.055714,0.055744,0.055778,0.055351,0.055294,0.055199,0.055753,0.057117,0.057188,0.058592,0.058778,0.05871,0.05832,0.058016,0.05567,0.055186,0.052844,0.052818,0.052792,0.0525,0.052513,0.052577,0.052348,0.052281,0.051434,0.04945,0.048656,0.048541,0.048429,0.048313,0.047136,0.046265,0.046225,0.046347,0.046793,0.048452,0.048467,0.048521,0.047577,0.046633,0.04524,0.040676,0.040171,0.040187,0.040212,0.040325,0.040412,0.040234,0.039186,0.039226,0.039301,0.038869,0.038693,0.038624,0.038604,0.038613,0.038199,0.036291,0.036205
0.016818,0.00081461,0.0034144,0.0042978,0.004582,0.0047695,0.004967,0.0052091,0.0054475,0.0065955,0.0068848,0.0070092,0.0057085,0.0056122,0.0056812,0.0065326,0.0063578,0.0066583,0.006139,0.0062212,0.0082107,0.010769,0.010734,0.010516,0.0091099,0.0082151,0.0018462,0.0076393,0.02498,0.026301,0.02764,0.02869,0.028953,0.030576,0.030974,0.030655,0.032358,0.032429,0.032627,0.032639,0.032024,0.031165,0.031623,0.03165,0.031901,0.031087,0.031296,0.031229,0.030142,0.028364,0.02762,0.027819,0.02698,0.026326,0.023543,0.020924,0.018278,0.018484,0.018572,0.018796,0.018992,0.019085,0.017965,0.015738,0.012273,0.012078,0.012185,0.0121,0.012155,0.010293,0.0085027,0.0032689,0.0015847,0.0013444,0.0014958,0.0028064,0.0031102,0.0081036,0.014376,0.014893,0.015029,0.0016038,-0.0018044,-0.0014921,-0.0002249,-8.9917e-06,0.00078336,0.0021032,0.0023622,0.0034175,0.0062515,0.0059983,0.0059034,0.0060328,0.0060013,0.0060745,0.0062138,0.0057761,0.0052204,0.0054041,0.005664,0.0057986,0.0058984,0.0014076,0.00040637,-0.00016229,-0.00072588,-0.00032315,-0.00095121,-0.0030635,-0.0011833,0.0031364,0.006078,0.0099557,0.010291,0.011266,0.013215,0.014092,0.015176,0.015228,0.01531,0.015468,0.015556,0.015617,0.015626,0.021074,0.023981,0.02642,0.028855,0.03073,0.032272,0.0334,0.033512,0.03358,0.033674,0.032191,0.031205,0.031106,0.033266,0.033035,0.035005,0.038138,0.038175,0.037894,0.037998,0.038278,0.03865,0.039695,0.039568,0.03954,0.039467,0.039452,0.039635,0.039938,0.04132,0.042054,0.043948,0.044084,0.044333,0.052405,0.053961,0.055318,0.056021,0.057881,0.058813,0.059561,0.067362,0.067953,0.069141,0.0692,0.068948,0.068979,0.06882,0.06872,0.068668,0.068743,0.068851,0.069006,0.069174,0.069204,0.069188,0.069162,0.068355,0.067151,0.067135,0.065355,0.064131,0.063727,0.062351,0.061541,0.058098,0.058083,0.056824,0.056833,0.056794,0.056812,0.056833,0.056977,0.057052,0.057097,0.056275,0.056313,0.055854,0.055967,0.057232,0.057279,0.057324,0.056902,0.056863,0.056782,0.057425,0.059092,0.059266,0.060805,0.061027,0.060966,0.060591,0.060295,0.057848,0.057322,0.054769,0.054747,0.054729,0.05443,0.054452,0.054538,0.054309,0.054247,0.053367,0.051316,0.050494,0.050387,0.050291,0.050184,0.048981,0.048106,0.048083,0.048258,0.048847,0.05075,0.050768,0.050826,0.049753,0.048658,0.047091,0.042314,0.041784,0.041804,0.041836,0.041956,0.042044,0.04186,0.040766,0.040823,0.040913,0.040469,0.040294,0.040222,0.040215,0.040235,0.039813,0.037834,0.037752
0.017526,0.00078179,0.0034616,0.0044299,0.0047449,0.0049559,0.0051773,0.0054475,0.0057137,0.0069152,0.0072362,0.007369,0.0059974,0.005894,0.0059433,0.0068465,0.0066927,0.0070822,0.0066029,0.006792,0.008908,0.01156,0.011533,0.011443,0.0099818,0.0090137,0.0023295,0.0086313,0.027375,0.028966,0.030509,0.031784,0.032215,0.034278,0.035168,0.035091,0.037439,0.037821,0.038034,0.038054,0.037356,0.03633,0.036735,0.036751,0.037107,0.036158,0.036376,0.036317,0.035119,0.032981,0.032093,0.032295,0.031326,0.030522,0.027179,0.024271,0.021327,0.021544,0.021653,0.021888,0.022079,0.022025,0.020592,0.017935,0.013918,0.013624,0.013618,0.01345,0.01342,0.011136,0.0091076,0.0032617,0.0013661,0.0010387,0.0011436,0.002438,0.0027516,0.0078861,0.014351,0.014866,0.014982,0.00070905,-0.0029792,-0.0026553,-0.0013537,-0.0011391,-0.00027399,0.0011746,0.0014306,0.0024609,0.0053624,0.0050986,0.0050006,0.0051478,0.0051252,0.0051991,0.005349,0.0048084,0.0041099,0.0042083,0.0044648,0.0046129,0.0047237,-0.00048586,-0.0016854,-0.0023202,-0.002919,-0.0025156,-0.0032262,-0.0054381,-0.0033816,0.0012576,0.0043096,0.0083924,0.0087626,0.0099152,0.012021,0.012919,0.013998,0.014035,0.013966,0.014009,0.013988,0.01405,0.014025,0.019579,0.02251,0.025012,0.027461,0.029368,0.031002,0.032226,0.03237,0.032474,0.032822,0.031536,0.0305,0.030405,0.03299,0.032808,0.034953,0.038297,0.038343,0.038051,0.038166,0.038461,0.038846,0.03991,0.039785,0.039767,0.039703,0.039691,0.039896,0.040219,0.041619,0.042376,0.044334,0.044506,0.044773,0.053246,0.054987,0.056472,0.057216,0.059318,0.060545,0.06129,0.069276,0.069883,0.071052,0.07112,0.070854,0.070892,0.070734,0.070641,0.070595,0.070685,0.070806,0.070978,0.071169,0.071223,0.071209,0.071192,0.070347,0.069078,0.069038,0.067124,0.06575,0.065329,0.063932,0.063102,0.059568,0.059555,0.058238,0.058254,0.05822,0.058244,0.058272,0.058433,0.058521,0.058568,0.057697,0.057742,0.05729,0.057426,0.058716,0.05878,0.058836,0.058417,0.058397,0.058329,0.059054,0.06101,0.061284,0.062953,0.063209,0.063155,0.062794,0.062507,0.059963,0.059396,0.056639,0.05662,0.05661,0.056304,0.056336,0.056443,0.056214,0.056157,0.055246,0.05313,0.052282,0.052183,0.052102,0.052004,0.050775,0.049896,0.049891,0.050118,0.050846,0.052986,0.053007,0.05307,0.051869,0.050626,0.048891,0.043903,0.043348,0.043374,0.043413,0.043541,0.04363,0.043438,0.0423,0.042374,0.042479,0.042022,0.041847,0.041772,0.041777,0.041808,0.041378,0.03933,0.039253
0.020913,0.0010966,0.0042074,0.0054149,0.0057789,0.0060146,0.0062715,0.0065955,0.0069152,0.0083848,0.0087748,0.0089358,0.007268,0.0071438,0.0072368,0.0083677,0.0081836,0.0086701,0.0081789,0.0086529,0.011261,0.014535,0.014505,0.01437,0.012578,0.011374,0.0029748,0.010842,0.034233,0.036225,0.038181,0.039779,0.040338,0.042787,0.043703,0.043528,0.046215,0.046628,0.046897,0.046921,0.046032,0.044788,0.045218,0.045206,0.045626,0.044468,0.044746,0.044718,0.043402,0.040968,0.039905,0.040158,0.039138,0.038278,0.034436,0.031195,0.027927,0.028192,0.028322,0.028618,0.028839,0.028836,0.027125,0.024208,0.019666,0.019263,0.019154,0.01888,0.018825,0.01623,0.013901,0.0073028,0.005222,0.0048742,0.0050089,0.0064975,0.0068766,0.012952,0.020596,0.02123,0.02139,0.0047917,0.00058113,0.00092966,0.0024141,0.0026739,0.0036639,0.0053204,0.0056021,0.006754,0.010029,0.0096318,0.0094188,0.0095074,0.0094794,0.0095689,0.0097565,0.0091727,0.0084175,0.0085946,0.0089094,0.0090917,0.0092277,0.0034762,0.0021754,0.0014676,0.00082489,0.0013841,0.0005964,-0.0020049,0.00018818,0.0054806,0.0090913,0.013696,0.014122,0.015356,0.017676,0.018656,0.019932,0.01999,0.019991,0.020088,0.020114,0.020199,0.020182,0.026823,0.030313,0.033344,0.036295,0.038555,0.040459,0.04184,0.041952,0.042039,0.042273,0.040638,0.039367,0.039187,0.041932,0.04163,0.044019,0.047898,0.047943,0.047556,0.047689,0.048034,0.04849,0.049745,0.049586,0.049559,0.049474,0.049455,0.049698,0.050091,0.051786,0.052674,0.054961,0.055092,0.055386,0.0653,0.067314,0.068971,0.069744,0.072094,0.073344,0.074195,0.083705,0.084428,0.085837,0.085907,0.085539,0.08556,0.085352,0.085188,0.085121,0.085222,0.085362,0.085567,0.085802,0.085862,0.085843,0.085816,0.084788,0.08328,0.083238,0.081047,0.079518,0.079006,0.077268,0.076259,0.072032,0.072018,0.070457,0.070477,0.070428,0.070449,0.070476,0.070672,0.070784,0.070848,0.069817,0.069875,0.069326,0.069491,0.071009,0.071077,0.071138,0.070619,0.070579,0.070464,0.071199,0.073254,0.073508,0.075447,0.075733,0.075661,0.075207,0.074875,0.071865,0.071198,0.067945,0.067922,0.067909,0.067547,0.067588,0.067721,0.067448,0.067379,0.066306,0.063782,0.06277,0.062642,0.062536,0.062418,0.060933,0.059855,0.059855,0.06012,0.060939,0.063396,0.063424,0.063494,0.062085,0.060638,0.058593,0.052561,0.051904,0.051944,0.051995,0.052157,0.052268,0.052035,0.050646,0.050739,0.050866,0.05029,0.05006,0.049959,0.049955,0.049987,0.049463,0.047008,0.04691
