0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13561,0,0,0.56587,0,0.74594,0,0,0.37362,0.42468,0,0.099924,-0.018843,0.95753,0.31791,0,0,0,1.3862,0.5765,0,0.37676,0,0,0,0,0.031266,0,0,0,1.9663,0,0,0.84929,0.46151,0,-0.0055487,1.1435,0.28436,0,0.0098938,0,0.56901,0,0.37838,-0.011211,-0.31554,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.56587,0,0,2.7955,0.34235,2.2587,-0.083186,-0.18241,2.1211,1.7035,0,0.20611,-0.078629,3.2689,1.1466,-0.039171,-0.080287,1.0907,4.3604,1.6475,0,2.4483,-0.0079214,0,-0.070057,0,0.13047,0,-0.12805,0,8.0844,-0.075116,0.1438,15.362,1.3809,0,-0.023154,3.7045,0.72013,0,-0.13413,0.26326,2.0257,0,1.0902,-0.04678,0.20482,0.21047,-0.011454,0
0,0,0,0,0.34235,0.26989,-0.67328,-0.06558,-0.1438,0.44307,-0.054096,0,-0.16623,0,-0.57292,-0.14185,-0.03088,-0.063294,0.85989,-1.1227,-0.59768,0,0.69068,-0.0062448,0,-0.055229,0,0,0,-0.10095,0,-0.095277,-0.059217,0.11336,9.3163,-0.42962,0,0,-0.84129,-0.36774,0,-0.13828,0.20754,-0.27489,0,-0.38529,0,1.1995,0.16592,-0.0090296,0
0,0.74594,0,0,2.2587,-0.67328,5.7828,0.1636,0.35873,0.9499,2.471,0,0.96435,-0.10365,6.6964,2.1026,0.077035,0.15789,-2.1451,10.426,4.6622,0,0.34945,0.015578,0,0.13778,0,0.17199,0,0.25183,0,11.054,0.14773,-0.2828,-18.569,3.6104,0,-0.030522,8.3889,2.4816,0,0.39939,-0.51774,3.8157,0,3.0425,-0.061667,-4.728,-0.41392,0.022526,0
0,0,0,0,-0.083186,-0.06558,0.1636,0.015935,0.034941,-0.10766,0.013145,0,0.040391,0,0.13921,0.034468,0.0075034,0.015379,-0.20894,0.27281,0.14523,0,-0.16783,0.0015174,0,0.01342,0,0,0,0.024529,0,0.023151,0.014389,-0.027546,-2.2637,0.10439,0,0,0.20442,0.089356,0,0.033601,-0.050429,0.066795,0,0.09362,0,-0.29146,-0.040317,0.0021941,0
0,0,0,0,-0.18241,-0.1438,0.35873,0.034941,0.076617,-0.23607,0.028823,0,0.088568,0,0.30525,0.07558,0.016453,0.033723,-0.45815,0.5982,0.31845,0,-0.368,0.0033273,0,0.029426,0,0,0,0.053786,0,0.050764,0.031551,-0.060401,-4.9638,0.2289,0,0,0.44824,0.19594,0,0.073679,-0.11058,0.14646,0,0.20528,0,-0.63909,-0.088405,0.004811,0
0,0.37362,0,0,2.1211,0.44307,0.9499,-0.10766,-0.23607,1.7567,1.0813,0,0.0024158,-0.051915,1.6976,0.64302,-0.050694,-0.10391,1.4116,1.9762,0.60717,0,2.1719,-0.010252,0,-0.090667,0,0.086144,0,-0.16572,0,5.2612,-0.097214,0.18611,17.634,0.56625,0,-0.015288,1.7695,0.17976,0,-0.19976,0.34071,1.1164,0,0.40999,-0.030887,1.0998,0.27239,-0.014824,0
0,0.42468,0,0,1.7035,-0.054096,2.471,0.013145,0.028823,1.0813,1.3408,0,0.34625,-0.05901,3.1135,1.024,0.0061895,0.012686,-0.17235,4.5663,1.9252,0,1.0414,0.0012517,0,0.01107,0,0.097916,0,0.020234,0,6.177,0.011869,-0.022722,0.79238,1.5314,0,-0.017377,3.7497,0.96424,0,0.058701,-0.041599,1.8371,0,1.2622,-0.035108,-1.2286,-0.033257,0.0018099,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.099924,0,0,0.20611,-0.16623,0.96435,0.040391,0.088568,0.0024158,0.34625,0,0.17601,-0.013885,1.0584,0.32163,0.01902,0.038984,-0.52962,1.713,0.79293,0,-0.14778,0.0038463,0,0.034016,0,0.023039,0,0.062176,0,1.5076,0.036473,-0.069823,-5.1123,0.60468,0,-0.0040887,1.3608,0.43604,0,0.092462,-0.12783,0.5886,0,0.51612,-0.0082607,-0.9713,-0.1022,0.0055615,0
