0.0032094,0,0,-0.013939,-0.079889,0.0096457,-0.21651,-0.025382,-0.039738,-0.028662,-0.091654,0.0066411,-0.044977,0.014289,-0.24825,-0.079202,-0.014847,-0.025193,0.046087,-0.38725,-0.17425,0.0052111,0,-0.010622,-0.016535,-0.029079,0.0065602,-0.033511,0,-0.026044,0,-0.41478,-0.020022,0.0062078,0.75127,-0.133,-0.0024555,0.010957,-0.31731,-0.092236,-0.0040259,-0.033382,0.0095594,-0.14284,0.00096901,-0.11338,0.0080695,0.18339,0.013241,0,0.0031471
0,0.00843,0,0.011567,0.11372,0.048482,-0.0095806,0,-0.005505,0.10431,0.040851,0,-0.0064831,0.0046913,0.029374,0.015974,0,0,0.13235,0,-0.018077,0,0.13799,0,0.01848,0,0,0.0082297,0,-0.0046646,0,0.20881,0,0.019672,1.4194,-0.0068669,0,0.01213,0,-0.018883,0.017686,-0.0077074,0.035663,0.026019,0.0065193,-0.010754,0,0.13433,0.02557,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.013939,0.011567,0,0.076413,0.50302,0.024628,0.92721,0.11024,0.16504,0.26762,0.45413,-0.028844,0.18645,-0.055624,1.1185,0.36591,0.064483,0.10942,-0.018572,1.6819,0.73201,-0.022633,0.18934,0.046133,0.097173,0.1263,-0.028493,0.15684,0,0.10671,0,2.088,0.086961,2.9575e-05,-1.3154,0.56825,0.010665,-0.030945,1.3782,0.3747,0.041752,0.13441,0.0074139,0.6561,0.0047364,0.4777,-0.035048,-0.61221,-0.022423,0,-0.013669
-0.079889,0.11372,0,0.50302,3.5227,0.41393,5.2601,0.63183,0.9149,2.1207,2.8326,-0.16531,1.0321,-0.2924,6.5757,2.187,0.36956,0.62711,0.63824,9.6395,4.0936,-0.12972,1.8615,0.26439,0.6609,0.72384,-0.1633,0.94517,0,0.58536,0,13.142,0.49839,0.11085,0.44757,3.2181,0.061122,-0.1091,7.8985,2.0412,0.3388,0.72698,0.24315,3.9066,0.063826,2.6773,-0.20087,-2.7528,0.01536,0,-0.078339
0.0096457,0.048482,0,0.024628,0.41393,0.30782,-0.7058,-0.076286,-0.15109,0.51379,-0.040522,0.01996,-0.17246,0.069926,-0.57717,-0.14617,-0.044621,-0.075716,0.89968,-1.1639,-0.62766,0.015662,0.7936,-0.031923,0.056587,-0.087395,0.019716,-0.053385,0,-0.1051,0,-0.045684,-0.060175,0.13179,10.421,-0.43923,-0.0073798,0.10269,-0.95366,-0.38581,0.089613,-0.14465,0.23383,-0.27966,0.040406,-0.40262,0.024253,1.3237,0.18685,0,0.0094586
-0.21651,-0.0095806,0,0.92721,5.2601,-0.7058,14.617,1.7123,2.687,1.815,6.1366,-0.44802,3.0415,-0.96928,16.714,5.3248,1.0016,1.6995,-3.2595,26.124,11.776,-0.35154,-0.15683,0.71654,1.0945,1.9617,-0.44255,2.2513,0,1.7622,0,27.744,1.3507,-0.44114,-52.294,8.9802,0.16565,-0.75295,21.406,6.2437,0.25149,2.2607,-0.68542,9.6065,-0.072779,7.6611,-0.54438,-12.524,-0.92228,0,-0.21231
-0.025382,0,0,0.11024,0.63183,-0.076286,1.7123,0.20074,0.31428,0.22668,0.72487,-0.052523,0.35571,-0.11301,1.9633,0.62639,0.11742,0.19925,-0.36449,3.0627,1.3781,-0.041213,0,0.084004,0.13077,0.22998,-0.051883,0.26503,0,0.20597,0,3.2804,0.15835,-0.049097,-5.9416,1.0519,0.01942,-0.086656,2.5095,0.72947,0.03184,0.26401,-0.075604,1.1297,-0.0076637,0.89673,-0.06382,-1.4504,-0.10472,0,-0.02489
-0.039738,-0.005505,0,0.16504,0.9149,-0.15109,2.687,0.31428,0.49562,0.28677,1.1082,-0.082229,0.56113,-0.17999,3.0546,0.97022,0.18383,0.31193,-0.65707,4.7948,2.1693,-0.064522,-0.090111,0.13151,0.19266,0.36005,-0.081226,0.40954,0,0.32551,0,4.9993,0.24791,-0.08971,-10.229,1.6513,0.030403,-0.14359,3.9288,1.1544,0.038298,0.41836,-0.14165,1.7516,-0.016255,1.4109,-0.099915,-2.3584,-0.18064,0,-0.038967
-0.028662,0.10431,0,0.26762,2.1207,0.51379,1.815,0.22668,0.28677,1.5468,1.324,-0.05931,0.32145,-0.069559,2.5805,0.90499,0.13259,0.22499,1.2262,3.4584,1.3325,-0.046539,1.7075,0.094858,0.37635,0.25969,-0.058587,0.40111,0,0.17487,0,6.2882,0.17881,0.18799,10.855,1.1028,0.021929,0.052249,2.8338,0.59006,0.2548,0.20275,0.35593,1.5976,0.072018,0.87952,-0.072067,0.024456,0.19817,0,-0.028106
-0.091654,0.040851,0,0.45413,2.8326,-0.040522,6.1366,0.72487,1.1082,1.324,2.8154,-0.18966,1.253,-0.38533,7.2318,2.3393,0.42399,0.71946,-0.6748,11.059,4.8886,-0.14882,0.66869,0.30333,0.56176,0.83044,-0.18735,0.99688,0,0.72115,0,12.857,0.57179,-0.081954,-14.576,3.765,0.070123,-0.25413,9.0617,2.5426,0.20067,0.91598,-0.10018,4.2053,0.0039192,3.1859,-0.23045,-4.5864,-0.25422,0,-0.089876
0.0066411,0,0,-0.028844,-0.16531,0.01996,-0.44802,-0.052523,-0.082229,-0.05931,-0.18966,0.013742,-0.09307,0.029568,-0.5137,-0.16389,-0.030722,-0.052131,0.095367,-0.80133,-0.36057,0.010783,0,-0.021979,-0.034216,-0.060172,0.013575,-0.069343,0,-0.053891,0,-0.8583,-0.041431,0.012846,1.5546,-0.27522,-0.005081,0.022673,-0.6566,-0.19086,-0.0083307,-0.069077,0.019781,-0.29558,0.0020051,-0.23462,0.016698,0.37949,0.027399,0,0.0065123
-0.044977,-0.0064831,0,0.18645,1.0321,-0.17246,3.0415,0.35571,0.56113,0.32145,1.253,-0.09307,0.6353,-0.20386,3.4564,1.0977,0.20806,0.35306,-0.74766,5.427,2.4559,-0.073029,-0.10612,0.14885,0.21751,0.40752,-0.091936,0.46329,0,0.36857,0,5.6522,0.28059,-0.10213,-11.62,1.8692,0.034411,-0.16288,4.4468,1.3071,0.042818,0.47375,-0.16139,1.9818,-0.018593,1.5972,-0.11309,-2.6734,-0.20522,0,-0.044105
0.014289,0.0046913,0,-0.055624,-0.2924,0.069926,-0.96928,-0.11301,-0.17999,-0.069559,-0.38533,0.029568,-0.20386,0.066229,-1.0889,-0.34374,-0.066101,-0.11216,0.27885,-1.7241,-0.78586,0.023201,0.076793,-0.04729,-0.063334,-0.12947,0.029208,-0.14462,0,-0.11855,0,-1.7305,-0.089143,0.038587,4.1347,-0.59598,-0.010932,0.055534,-1.4127,-0.42116,-0.0080821,-0.15292,0.062408,-0.62148,0.0079423,-0.5108,0.035928,0.89127,0.073181,0,0.014012
-0.24825,0.029374,0,1.1185,6.5757,-0.57717,16.714,1.9633,3.0546,2.5805,7.2318,-0.5137,3.4564,-1.0889,19.304,6.182,1.1484,1.9487,-3.1037,29.954,13.415,-0.40308,0.48082,0.82158,1.3434,2.2493,-0.50743,2.6207,0,1.9982,0,32.811,1.5487,-0.41163,-53.165,10.264,0.18993,-0.80526,24.544,7.0687,0.37303,2.5553,-0.61516,11.139,-0.052237,8.7328,-0.62418,-13.717,-0.93507,0,-0.24343
