2.0038,0,1.3404,1.4124,1.4354,1.4317,1.1369,1.1813,1.0262,1.4087,1.3215,1.8079,1.0073,1.7331,1.2403,1.2859,1.2556,1.2184,1.5512,1.2104,1.081,1.6017,1.4688,1.2227,1.3395,1.2469,1.7126,1.3201,1.1206,0.97427,1.4262,1.3373,1.2331,1.5397,1.4834,1.1251,1.396,1.6338,1.2203,0.83665,1.4503,0.88126,1.3791,1.3113,1.4937,1.1142,1.6842,1.8073,1.4566,1.2539,1.6153
0,1.0816,0.68985,0.622,0.59777,0.59682,0.89965,0.85921,1.0007,0.61917,0.71265,0.16653,1.0098,0.24037,0.7993,0.75275,0.78194,0.82064,0.45645,0.8252,0.95092,0.40702,0.5562,0.81439,0.69467,0.78872,0.24742,0.71874,0.90418,1.0306,0.60668,0.69992,0.80223,0.48286,0.53842,0.90357,0.63675,0.37424,0.8161,1.1704,0.58001,1.0977,0.64725,0.72537,0.53267,0.91853,0.30061,0.15287,0.56726,0.78425,0.37352
1.3404,0.68985,1.3366,1.3415,1.3415,1.3384,1.3343,1.3382,1.3248,1.3372,1.3385,1.3156,1.3179,1.3126,1.3395,1.3403,1.3387,1.3384,1.3288,1.336,1.3296,1.3311,1.3373,1.3373,1.3391,1.3371,1.3035,1.3415,1.3263,1.309,1.341,1.341,1.3365,1.3379,1.3357,1.3289,1.34,1.3316,1.3368,1.3061,1.3401,1.2896,1.3354,1.3398,1.339,1.3312,1.3184,1.3065,1.3362,1.339,1.3188
1.4124,0.622,1.3415,1.3532,1.3555,1.3523,1.3187,1.3268,1.2988,1.349,1.3413,1.3701,1.2908,1.3598,1.3339,1.3393,1.3347,1.3307,1.3558,1.3277,1.3088,1.363,1.3552,1.3302,1.3437,1.3324,1.3495,1.3438,1.3098,1.2794,1.3542,1.3451,1.3305,1.363,1.3552,1.3127,1.3502,1.3668,1.3295,1.2628,1.3558,1.2524,1.3443,1.3414,1.3592,1.3136,1.36,1.3618,1.3529,1.3348,1.3533
1.4354,0.59777,1.3415,1.3555,1.3587,1.3555,1.3116,1.3211,1.2882,1.3513,1.3406,1.3872,1.2797,1.3744,1.3303,1.3372,1.3316,1.3264,1.3635,1.3232,1.2999,1.3724,1.3596,1.326,1.3435,1.3291,1.3636,1.3429,1.3025,1.2675,1.357,1.3449,1.3267,1.3699,1.3602,1.3054,1.352,1.3772,1.3252,1.2462,1.3595,1.238,1.3457,1.3403,1.3645,1.3058,1.3726,1.3792,1.357,1.3317,1.3636
1.4317,0.59682,1.3384,1.3523,1.3555,1.3522,1.3087,1.3181,1.2854,1.3481,1.3374,1.3836,1.277,1.3709,1.3272,1.3341,1.3286,1.3233,1.3602,1.3202,1.2971,1.369,1.3564,1.323,1.3404,1.3261,1.3602,1.3398,1.2996,1.2648,1.3538,1.3417,1.3237,1.3665,1.357,1.3025,1.3488,1.3738,1.3222,1.2436,1.3563,1.2354,1.3425,1.3372,1.3612,1.3029,1.3692,1.3757,1.3537,1.3286,1.3602
1.1369,0.89965,1.3343,1.3187,1.3116,1.3087,1.3933,1.3849,1.4146,1.3142,1.3425,1.1642,1.4115,1.1832,1.3685,1.3557,1.3628,1.3739,1.2597,1.3731,1.4043,1.2473,1.296,1.3711,1.3378,1.3635,1.1775,1.3468,1.3879,1.41,1.3138,1.3409,1.3669,1.2752,1.2895,1.3899,1.3217,1.2382,1.3712,1.4482,1.3053,1.413,1.3208,1.3473,1.2905,1.3962,1.2056,1.1525,1.2982,1.3637,1.2271
1.1813,0.85921,1.3382,1.3268,1.3211,1.3181,1.3849,1.379,1.4,1.3223,1.3452,1.1981,1.3961,1.2127,1.3662,1.3561,1.3614,1.3702,1.2771,1.3691,1.3927,1.2676,1.3078,1.3678,1.3415,1.3616,1.2062,1.3492,1.3789,1.393,1.3228,1.3444,1.3643,1.2913,1.3022,1.3811,1.3288,1.2605,1.3677,1.423,1.3158,1.3915,1.3272,1.3493,1.3038,1.3866,1.2317,1.1869,1.3093,1.3622,1.249
1.0262,1.0007,1.3248,1.2988,1.2882,1.2854,1.4146,1.4,1.4515,1.2943,1.3362,1.08,1.4502,1.11,1.3747,1.355,1.3665,1.3833,1.2167,1.3834,1.4334,1.1969,1.2669,1.3797,1.3288,1.3683,1.106,1.3411,1.4105,1.4525,1.2918,1.3325,1.3738,1.2353,1.2579,1.4122,1.3041,1.183,1.3801,1.5113,1.2794,1.467,1.3052,1.3427,1.2579,1.4205,1.1407,1.067,1.2708,1.3678,1.1729
1.4087,0.61917,1.3372,1.349,1.3513,1.3481,1.3142,1.3223,1.2943,1.3447,1.337,1.3663,1.2862,1.356,1.3295,1.3349,1.3303,1.3263,1.3518,1.3233,1.3043,1.359,1.351,1.3258,1.3394,1.3281,1.3456,1.3395,1.3054,1.2749,1.35,1.3408,1.3261,1.3588,1.351,1.3082,1.3459,1.3628,1.3251,1.2581,1.3516,1.2479,1.34,1.3371,1.355,1.3091,1.3561,1.3581,1.3487,1.3304,1.3494
