0.0017383,0,0,0,-0.047374,0.002547,-0.12233,-0.00079336,-0.022583,-0.019118,-0.051996,0.0037028,-0.025858,0.008475,-0.1417,-0.044192,0,-0.014474,0.032366,-0.22096,-0.098814,0.0027574,0,0,0,-0.016745,0.0036498,-0.019359,0,-0.014975,0,-0.23129,0,0.0031804,0.39622,-0.076693,0,0.0059089,-0.1767,-0.05277,0,-0.019202,0,-0.080445,0,-0.064507,0.0045569,0.10013,0.0068246,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.047374,0,0,0,3.3354,0.98428,2.1901,-0.056783,0.32204,2.6257,1.4171,-0.10091,0.3603,-0.23098,3.3837,1.2044,-0.014304,0.39446,2.3064,4.324,1.5414,-0.075148,2.972,0,0.33026,0.45211,-0.099472,0.52759,-0.023513,0.18908,0,9.0617,-0.092711,-0.086678,22.285,1.3306,0,-0.16104,3.7291,0.61781,0,0.20527,0.79248,2.1924,0,1.0255,-0.12419,0.86984,0.40531,0,0
0.002547,0,0,0,0.98428,0.54684,-0.76889,-0.041575,-0.18434,1.0568,-0.076188,0.0054256,-0.21542,0.012418,-0.45405,-0.064754,-0.0073729,-0.021208,1.6909,-1.1989,-0.73836,0.0040403,1.5319,0,0.17022,-0.026725,0.005348,-0.028366,-0.01212,-0.13485,0,1.0827,-0.047786,0.0046602,17.633,-0.50387,0,0.0086582,-0.81907,-0.50017,0,-0.19207,0.40846,-0.11787,0,-0.47208,0.0066771,2.0016,0.31478,0,0
-0.12233,0,0,0,2.1901,-0.76889,9.2496,0.099708,1.7536,0.16778,3.6593,-0.26059,2.0126,-0.59644,10.24,3.1101,0.0080045,1.0186,-4.0621,16.5,7.5986,-0.19405,-1.6631,0,-0.18481,1.1808,-0.25686,1.3624,0.013158,1.1765,0,14.734,0.05188,-0.22383,-46.398,5.8225,0,-0.41585,13.044,4.1729,0,1.5293,-0.44346,5.6614,0,4.9497,-0.3207,-9.0604,-0.81118,0,0
-0.00079336,0,0,0,-0.056783,-0.041575,0.099708,0.0033691,0.021561,-0.071992,0.023731,-0.00169,0.025012,-0.003868,0.083008,0.02017,0.00054861,0.0066058,-0.13706,0.16597,0.089266,-0.0012585,-0.11399,0,-0.012666,0.0078053,-0.0016658,0.0088353,0.0009018,0.015236,0,-0.00022071,0.0035557,-0.0014516,-1.4497,0.064134,0,-0.0026969,0.12233,0.055548,0,0.020962,-0.030393,0.036715,0,0.057535,-0.0020798,-0.18372,-0.025793,0,0
-0.022583,0,0,0,0.32204,-0.18434,1.7536,0.021561,0.33552,-0.053714,0.67552,-0.048106,0.38539,-0.11011,1.9096,0.57414,0.0020533,0.18804,-0.87818,3.1144,1.4491,-0.035824,-0.42661,0,-0.047405,0.21816,-0.047418,0.25151,0.0033751,0.226,0,2.609,0.013308,-0.04132,-9.8965,1.1054,0,-0.076768,2.4517,0.80334,0,0.29512,-0.11375,1.0451,0,0.94321,-0.059203,-1.8174,-0.17354,0,0
-0.019118,0,0,0,2.6257,1.0568,0.16778,-0.071992,-0.053714,2.377,0.57188,-0.040725,-0.070191,-0.093213,1.0663,0.48605,-0.014726,0.15919,2.9266,0.68218,-0.098759,-0.030327,3.0597,0,0.34,0.17979,-0.040143,0.21292,-0.024207,-0.060806,0,5.3834,-0.095446,-0.03498,29.702,0.061556,0,-0.064989,0.82467,-0.26418,0,-0.11624,0.81585,0.88477,0,-0.044643,-0.050119,2.6036,0.53369,0,0
-0.051996,0,0,0,1.4171,-0.076188,3.6593,0.023731,0.67552,0.57188,1.5553,-0.11076,0.77348,-0.25351,4.2386,1.3219,0,0.43294,-0.96814,6.6094,2.9557,-0.082479,0,0,0,0.50087,-0.10918,0.57906,0,0.44795,0,6.9185,0,-0.095134,-11.852,2.2941,0,-0.17675,5.2856,1.5785,0,0.57437,0,2.4063,0,1.9295,-0.13631,-2.995,-0.20414,0,0
