3.9678e-05,0,3.5221e-05,-3.403e-05,-6.5821e-05,-0.00010126,-0.00010822,-0.00010866,-0.00011616,-0.00018208,-0.00022629,-0.00033729,-0.00042915,-0.00043909,-0.00044074,-0.00043964,-0.00043856,-0.00043956,-0.00043859,-0.00044317,-0.00046971,-0.00047813,-0.00051941,-0.00056041,-0.00056054,-0.00056311,-0.00056978,-0.00063463,-0.00063721,-0.0006432,-0.00068576,-0.00079176,-0.00080522,-0.00081743,-0.00097441,-0.00099933,-0.0014982,-0.0015132,-0.0015078,-0.0014958,-0.0013727,-0.0015478,-0.0013643,-0.00045088,0.00061204,0.0011323,0.0045245,0.0040332,0.0031186,0.0014046,0.0036417,0.010105,0.0090666,0.017334,0.01321,0.013436,0.022767,0.061335,0.13741,0.32624,0.49616,0.76744,1.0716,1.2537,1.6033,1.5353,1.4716,1.6224,1.5152,1.3945,1.4293,1.1729,1.0313,0.67975,0.55077,0.30593,-0.15056,-0.46065,-0.83795,-1.2224,-1.568,-1.9222,-2.4231,-2.9232,-3.4899,-3.4434,-4.0775,-4.7675,-5.3333,-5.9924,-6.8295,-7.6971,-8.5526,-9.5658
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5221e-05,0,3.1265e-05,-3.0208e-05,-5.8428e-05,-8.9886e-05,-9.6061e-05,-9.6456e-05,-0.00010312,-0.00016163,-0.00020087,-0.00029941,-0.00038095,-0.00038977,-0.00039123,-0.00039026,-0.0003893,-0.00039019,-0.00038932,-0.00039339,-0.00041695,-0.00042442,-0.00046107,-0.00049746,-0.00049758,-0.00049986,-0.00050578,-0.00056334,-0.00056564,-0.00057096,-0.00060874,-0.00070283,-0.00071477,-0.00072561,-0.00086496,-0.00088708,-0.0013299,-0.0013432,-0.0013385,-0.0013277,-0.0012185,-0.001374,-0.001211,-0.00040024,0.00054329,0.0010051,0.0040163,0.0035802,0.0027683,0.0012469,0.0032326,0.0089698,0.0080482,0.015387,0.011726,0.011926,0.020209,0.054446,0.12198,0.28959,0.44043,0.68124,0.9512,1.1129,1.4232,1.3628,1.3063,1.4402,1.345,1.2379,1.2688,1.0411,0.91545,0.6034,0.48891,0.27156,-0.13364,-0.40891,-0.74383,-1.0851,-1.3919,-1.7063,-2.1509,-2.5949,-3.0979,-3.0566,-3.6195,-4.232,-4.7342,-5.3193,-6.0624,-6.8325,-7.592,-8.4913
-3.403e-05,0,-3.0208e-05,0.00022392,0.00041298,0.00064728,0.00065722,0.00068071,0.00070852,0.00097427,0.0012277,0.00165,0.0021789,0.0022323,0.0022489,0.002273,0.0022545,0.0022482,0.0022716,0.0022808,0.002441,0.0024869,0.0026549,0.0028251,0.002826,0.0028464,0.0028873,0.0030538,0.0030786,0.0031272,0.0033743,0.0038265,0.0039012,0.0039869,0.0051359,0.0052629,0.008223,0.0083343,0.0085801,0.0089037,0.010462,0.012107,0.013749,0.020914,0.030886,0.052335,0.08557,0.10764,0.15386,0.20106,0.24369,0.33639,0.45213,0.62099,0.77727,1.0179,1.4275,2.2924,3.7841,5.9393,8.5105,12.162,16.617,20.69,26.585,33.029,39.155,47.401,54.247,62.617,71.334,80.872,90.919,102.88,115.95,125.19,135.31,146.32,157.38,169.72,181.91,193.48,203.91,212.49,222.34,233.67,245.05,255.44,265.03,273.99,282.5,290.62,299.92,310.68
-6.5821e-05,0,-5.8428e-05,0.00041298,0.00076194,0.0011941,0.0012129,0.0012559,0.0013075,0.0017999,0.0022677,0.0030507,0.0040274,0.0041259,0.0041565,0.0042006,0.0041665,0.004155,0.0041979,0.0042151,0.0045107,0.0045955,0.0049068,0.0052221,0.0052237,0.0052612,0.0053367,0.0056473,0.005693,0.0057825,0.0062387,0.0070759,0.007214,0.007372,0.0094894,0.0097243,0.015188,0.015393,0.015843,0.016434,0.019275,0.022303,0.025294,0.03833,0.056495,0.095717,0.15627,0.19671,0.28143,0.36799,0.44585,0.61498,0.82698,1.1354,1.4219,1.8624,2.6116,4.1915,6.916,10.845,15.538,22.199,30.328,37.769,48.531,60.335,71.557,86.641,99.184,114.52,130.48,147.96,166.37,188.29,212.25,229.19,247.75,267.93,288.22,310.84,333.18,354.4,373.54,389.29,407.39,428.13,449,468.09,485.7,502.17,517.82,532.76,549.86,569.67
-0.00010126,0,-8.9886e-05,0.00064728,0.0011941,0.0018714,0.0019006,0.0019682,0.0020488,0.0028192,0.0035521,0.0047768,0.0063069,0.0064612,0.0065092,0.0065786,0.0065251,0.006507,0.0065744,0.0066012,0.0070645,0.0071973,0.0076843,0.0081776,0.0081802,0.008239,0.0083573,0.0088419,0.0089137,0.009054,0.0097687,0.011079,0.011295,0.011543,0.014863,0.01523,0.023791,0.024113,0.02482,0.02575,0.030223,0.034973,0.039684,0.060228,0.08884,0.15052,0.24589,0.30944,0.44256,0.57854,0.70105,0.96727,1.3005,1.7858,2.2359,2.9283,4.1065,6.5923,10.879,17.066,24.452,34.938,47.734,59.44,76.377,94.929,112.56,136.28,156,180.1,205.18,232.65,261.58,296.03,333.67,360.29,389.45,421.14,453.01,488.56,523.66,556.99,587.05,611.78,640.2,672.8,705.58,735.55,763.19,789.06,813.6,837.05,863.88,894.95
-0.00010822,0,-9.6061e-05,0.00065722,0.0012129,0.0019006,0.001931,0.0019992,0.0020816,0.0028678,0.0036129,0.0048637,0.0064191,0.0065761,0.0066247,0.0066943,0.0066403,0.0066223,0.00669,0.0067177,0.0071885,0.0073235,0.0078204,0.0083237,0.0083263,0.008386,0.0085062,0.0090044,0.0090771,0.0092193,0.0099458,0.011282,0.011502,0.011753,0.015121,0.015496,0.024195,0.024522,0.025233,0.026168,0.030653,0.035464,0.04018,0.060726,0.089374,0.15141,0.24693,0.311,0.44521,0.58243,0.70545,0.97255,1.3083,1.7957,2.2497,2.947,4.1321,6.6294,10.935,17.136,24.547,35.065,47.904,59.664,76.667,95.361,113.13,137,156.86,181.15,206.41,234.12,263.27,298.02,335.95,362.79,392.23,424.2,456.36,492.21,527.62,561.24,591.59,616.58,645.29,678.11,711.23,741.52,769.44,795.59,820.44,844.19,871.35,902.8
-0.00010866,0,-9.6456e-05,0.00068071,0.0012559,0.0019682,0.0019992,0.0020702,0.0021552,0.0029669,0.0037381,0.005029,0.0066388,0.0068012,0.0068516,0.0069243,0.0068681,0.0068493,0.0069199,0.0069482,0.0074356,0.0075753,0.0080884,0.0086082,0.0086109,0.0086728,0.0087972,0.0093093,0.0093847,0.0095322,0.010284,0.011664,0.011892,0.012152,0.015642,0.01603,0.025036,0.025374,0.026114,0.027089,0.03177,0.036761,0.041688,0.063167,0.093095,0.15773,0.25749,0.32414,0.46375,0.60641,0.7347,1.0134,1.3627,1.871,2.3431,3.069,4.3035,6.907,11.396,17.87,25.602,36.578,49.973,62.233,79.967,99.42,117.91,142.77,163.44,188.71,215,243.82,274.16,310.29,349.76,377.68,408.28,441.52,474.96,512.24,549.06,584.02,615.57,641.53,671.36,705.53,739.94,771.4,800.41,827.57,853.35,877.98,906.17,938.81
-0.00011616,0,-0.00010312,0.00070852,0.0013075,0.0020488,0.0020816,0.0021552,0.002244,0.0030911,0.0038943,0.0052421,0.0069187,0.0070879,0.0071403,0.0072154,0.0071572,0.0071377,0.0072108,0.0072406,0.0077481,0.0078936,0.0084291,0.0089715,0.0089742,0.0090386,0.0091681,0.0097047,0.009783,0.0099364,0.01072,0.012159,0.012397,0.012667,0.016299,0.016702,0.02608,0.026432,0.027199,0.028208,0.033049,0.038236,0.043327,0.065504,0.096426,0.16336,0.26645,0.33556,0.48034,0.62834,0.76109,1.0493,1.4115,1.9375,2.4271,3.1794,4.458,7.1527,11.798,18.491,26.489,37.84,51.694,64.384,82.732,102.9,122.07,147.81,169.25,195.45,222.7,252.58,284.03,321.51,362.43,391.38,423.14,457.62,492.3,530.98,569.17,605.44,638.17,665.12,696.09,731.5,767.21,799.88,830,858.2,885,910.6,939.89,973.81
-0.00018208,0,-0.00016163,0.00097427,0.0017999,0.0028192,0.0028678,0.0029669,0.0030911,0.0042726,0.0053807,0.0072643,0.0095772,0.0098111,0.0098826,0.0099828,0.0099038,0.0098783,0.0099759,0.010019,0.010718,0.010919,0.011666,0.012421,0.012425,0.012513,0.012692,0.013455,0.013562,0.013772,0.014852,0.016856,0.017184,0.017556,0.022537,0.023096,0.036023,0.036506,0.037533,0.038881,0.045304,0.052389,0.059108,0.088308,0.12916,0.21875,0.35504,0.44823,0.64335,0.84333,1.0202,1.4033,1.8906,2.5919,3.2525,4.263,5.9749,9.5703,15.763,24.631,35.266,50.339,68.755,85.686,110.11,137.25,163.05,197.54,226.41,261.69,298.28,338.61,380.96,431.54,486.61,525.67,568.63,615.17,662.02,714.24,765.77,814.73,859.05,895.59,937.56,985.11,1033.5,1077.9,1118.7,1157,1193.6,1228.5,1268.5,1314.7
