1.7216e-05,0,1.741e-05,-7.3964e-05,-0.00014118,-0.00021347,-0.00021874,-0.00022118,-0.00022571,-0.00032894,-0.00039685,-0.00055348,-0.00075144,-0.00075563,-0.0007583,-0.00076027,-0.00075943,-0.00076164,-0.00076115,-0.00076521,-0.0008229,-0.00083343,-0.00089323,-0.00095304,-0.00095702,-0.00095826,-0.00096464,-0.0010433,-0.0010498,-0.001056,-0.0011268,-0.0013185,-0.0013253,-0.0013307,-0.0017351,-0.0017524,-0.0027648,-0.0027748,-0.0028414,-0.002926,-0.0033509,-0.0038721,-0.0042945,-0.0061175,-0.0087077,-0.014733,-0.023405,-0.029866,-0.04337,-0.057357,-0.069022,-0.093977,-0.12747,-0.17383,-0.21974,-0.28875,-0.40396,-0.64236,-1.0511,-1.6215,-2.3162,-3.2951,-4.4962,-5.6188,-7.2217,-9.0889,-10.864,-13.192,-15.185,-17.618,-20.111,-22.915,-25.835,-29.358,-33.144,-35.859,-38.881,-42.118,-45.39,-49.031,-52.617,-56.029,-59.151,-61.741,-64.716,-67.956,-71.382,-74.542,-77.438,-80.181,-82.836,-85.389,-88.277,-91.626
0,2.0979e-05,2.4457e-05,0,-4.4506e-05,-6.9009e-05,-7.1091e-05,-7.1929e-05,-7.3929e-05,-0.00012454,-0.00014783,-0.0002282,-0.0002954,-0.00029735,-0.00029788,-0.00029663,-0.00029653,-0.00029689,-0.00029697,-0.00029875,-0.00031773,-0.00032189,-0.00035045,-0.00037891,-0.00038071,-0.00038145,-0.00038354,-0.00043071,-0.0004332,-0.00043571,-0.00046162,-0.00054383,-0.00054609,-0.00054848,-0.00066232,-0.00066979,-0.0010147,-0.0010184,-0.0010098,-0.00099702,-0.00089338,-0.0010073,-0.00085585,-0.00011925,0.00075451,0.001346,0.0041483,0.0040096,0.0038044,0.0030259,0.00508,0.01071,0.011106,0.018809,0.017363,0.019924,0.030799,0.067498,0.13775,0.29671,0.44606,0.67995,0.94577,1.119,1.4322,1.4469,1.4616,1.6535,1.6437,1.6392,1.7514,1.6597,1.6567,1.5199,1.5563,1.47,1.2385,1.1223,0.95782,0.80081,0.67059,0.52795,0.26723,-0.011466,-0.32589,-0.17914,-0.52754,-0.92643,-1.2429,-1.6334,-2.1582,-2.709,-3.2393,-3.8697
1.741e-05,2.4457e-05,4.6118e-05,-7.48e-05,-0.00019466,-0.00029633,-0.00030409,-0.00030754,-0.00031445,-0.00047785,-0.00057368,-0.00082577,-0.0011043,-0.0011108,-0.0011141,-0.0011147,-0.0011137,-0.0011164,-0.001116,-0.0011221,-0.0012026,-0.0012181,-0.0013119,-0.0014055,-0.0014117,-0.0014138,-0.0014227,-0.0015572,-0.0015666,-0.0015759,-0.0016776,-0.0019674,-0.0019769,-0.0019852,-0.0025269,-0.002553,-0.003979,-0.0039934,-0.0040507,-0.0041214,-0.0044302,-0.0050902,-0.0053408,-0.0063257,-0.0079267,-0.013331,-0.018834,-0.025529,-0.039425,-0.054478,-0.063881,-0.082555,-0.11596,-0.15387,-0.20199,-0.26879,-0.37262,-0.57094,-0.90245,-1.294,-1.8224,-2.5397,-3.4446,-4.3779,-5.6338,-7.505,-9.2827,-11.414,-13.44,-15.907,-18.297,-21.239,-24.196,-27.918,-31.705,-34.551,-37.877,-41.286,-44.787,-48.652,-52.43,-56.047,-59.509,-62.453,-65.828,-68.933,-72.805,-76.465,-79.763,-82.992,-86.289,-89.513,-93.052,-97.174
-7.3964e-05,0,-7.48e-05,0.00031777,0.00060654,0.00091711,0.00093977,0.00095027,0.00096971,0.0014132,0.001705,0.0023779,0.0032284,0.0032464,0.0032579,0.0032664,0.0032627,0.0032722,0.0032701,0.0032876,0.0035354,0.0035806,0.0038376,0.0040945,0.0041116,0.004117,0.0041444,0.0044822,0.00451,0.004537,0.0048409,0.0056647,0.0056939,0.0057171,0.0074547,0.0075287,0.011878,0.011921,0.012207,0.012571,0.014396,0.016636,0.018451,0.026283,0.037411,0.063299,0.10055,0.12831,0.18633,0.24642,0.29654,0.40375,0.54764,0.74682,0.94407,1.2405,1.7355,2.7598,4.516,6.9666,9.9512,14.157,19.317,24.14,31.027,39.049,46.673,56.677,65.238,75.693,86.405,98.449,111,126.13,142.4,154.06,167.04,180.95,195.01,210.65,226.06,240.72,254.13,265.26,278.04,291.96,306.68,320.25,332.7,344.48,355.89,366.86,379.26,393.65
-0.00014118,-4.4506e-05,-0.00019466,0.00060654,0.0012521,0.0018969,0.0019446,0.0019664,0.0020078,0.0029617,0.003568,0.0050229,0.0067888,0.0068273,0.0068503,0.0068639,0.0068567,0.0068756,0.0068718,0.0069089,0.0074222,0.0075173,0.0080684,0.0086192,0.0086556,0.0086674,0.0087242,0.0094691,0.0095274,0.0095842,0.010219,0.011966,0.012027,0.012076,0.015634,0.015791,0.024825,0.024915,0.025443,0.02611,0.029374,0.03389,0.037033,0.050419,0.069807,0.11797,0.18313,0.23641,0.34758,0.46393,0.55524,0.74794,1.0217,1.3856,1.7651,2.3256,3.2473,5.1245,8.3276,12.668,18.048,25.579,34.865,43.703,56.183,71.464,85.986,104.67,121.03,141,161.21,184.39,208.35,237.52,268.5,290.94,316.21,343.01,370.19,400.38,430.06,458.34,484.5,506.33,531.39,557.65,586.49,613.24,637.67,660.99,683.87,705.98,730.78,759.59
-0.00021347,-6.9009e-05,-0.00029633,0.00091711,0.0018969,0.0028739,0.0029461,0.0029792,0.0030418,0.0044884,0.0054071,0.0076135,0.010289,0.010348,0.010382,0.010403,0.010392,0.010421,0.010415,0.010471,0.011249,0.011393,0.012228,0.013064,0.013119,0.013137,0.013223,0.014353,0.014441,0.014527,0.01549,0.018138,0.018229,0.018304,0.023693,0.023932,0.03762,0.037756,0.038553,0.039561,0.044488,0.051326,0.056065,0.076246,0.10549,0.17826,0.27656,0.35713,0.52525,0.70124,0.83913,1.13,1.544,2.0935,2.6676,3.5148,4.9076,7.7429,12.58,19.13,27.253,38.621,52.64,65.989,84.835,107.94,129.9,158.14,182.88,213.06,243.61,278.67,314.89,359.02,405.85,439.8,478.03,518.55,559.67,605.32,650.22,692.99,732.56,765.6,803.51,843.21,886.84,927.33,964.28,999.58,1034.2,1067.7,1105.2,1148.8
-0.00021874,-7.1091e-05,-0.00030409,0.00093977,0.0019446,0.0029461,0.0030202,0.0030541,0.0031183,0.0046015,0.0055433,0.0078058,0.010549,0.010609,0.010644,0.010665,0.010654,0.010683,0.010677,0.010735,0.011532,0.01168,0.012537,0.013393,0.01345,0.013468,0.013556,0.014715,0.014806,0.014894,0.015881,0.018596,0.01869,0.018766,0.024291,0.024535,0.038568,0.038707,0.039524,0.040556,0.045603,0.052612,0.057466,0.078132,0.10808,0.18264,0.28332,0.36588,0.53815,0.71851,0.85977,1.1578,1.5819,2.1449,2.7332,3.6013,5.0283,7.933,12.889,19.598,27.918,39.563,53.923,67.6,86.905,110.58,133.08,162.01,187.36,218.3,249.6,285.53,322.64,367.86,415.85,450.64,489.81,531.34,573.48,620.26,666.27,710.1,750.66,784.52,823.37,864.04,908.76,950.25,988.13,1024.3,1059.8,1094.1,1132.6,1177.3
-0.00022118,-7.1929e-05,-0.00030754,0.00095027,0.0019664,0.0029792,0.0030541,0.0030883,0.0031533,0.0046532,0.0056056,0.0078935,0.010667,0.010728,0.010764,0.010785,0.010774,0.010803,0.010797,0.010856,0.011662,0.011811,0.012678,0.013544,0.013601,0.013619,0.013709,0.014881,0.014972,0.015061,0.016059,0.018805,0.0189,0.018977,0.024564,0.02481,0.039001,0.039142,0.039968,0.041011,0.046114,0.053202,0.05811,0.079005,0.10929,0.18468,0.28648,0.36996,0.54416,0.72654,0.86936,1.1707,1.5996,2.1688,2.7637,3.6415,5.0844,8.0215,13.033,19.816,28.229,40.004,54.524,68.353,87.873,111.81,134.56,163.82,189.45,220.73,252.38,288.72,326.25,371.97,420.5,455.67,495.29,537.28,579.88,627.19,673.71,718.04,759.04,793.28,832.57,873.7,918.92,960.87,999.18,1035.8,1071.7,1106.3,1145.3,1190.5
-0.00022571,-7.3929e-05,-0.00031445,0.00096971,0.0020078,0.0030418,0.0031183,0.0031533,0.0032197,0.0047515,0.005724,0.0080607,0.010893,0.010955,0.010991,0.011013,0.011002,0.011032,0.011026,0.011085,0.011908,0.012061,0.012946,0.01383,0.013889,0.013908,0.013999,0.015196,0.015289,0.015381,0.016399,0.019203,0.0193,0.019379,0.025083,0.025335,0.039824,0.039968,0.040811,0.041875,0.04708,0.054316,0.05932,0.080625,0.11151,0.18842,0.29224,0.37743,0.5552,0.74132,0.88702,1.1944,1.632,2.2127,2.8198,3.7155,5.1876,8.1839,13.296,20.214,28.795,40.805,55.616,69.723,89.635,114.06,137.28,167.13,193.29,225.21,257.5,294.58,332.88,379.54,429.06,464.96,505.39,548.24,591.72,640,687.48,732.71,774.57,809.51,849.62,891.58,937.73,980.55,1019.6,1057,1093.6,1129.1,1168.8,1214.9
-0.00032894,-0.00012454,-0.00047785,0.0014132,0.0029617,0.0044884,0.0046015,0.0046532,0.0047515,0.0070245,0.0084603,0.01193,0.016111,0.016203,0.016257,0.016288,0.016271,0.016315,0.016306,0.016394,0.017609,0.017835,0.019147,0.020459,0.020546,0.020574,0.020708,0.022491,0.022629,0.022764,0.02427,0.028421,0.028565,0.028682,0.037085,0.037459,0.058851,0.059064,0.060285,0.061826,0.069329,0.079965,0.087137,0.1176,0.1619,0.27352,0.42258,0.54685,0.80608,1.078,1.2887,1.7321,2.3696,3.2097,4.0955,5.3989,7.5356,11.873,19.267,29.222,41.608,58.924,80.295,100.72,129.48,165.07,198.9,242.25,280.38,326.9,373.87,427.99,483.8,551.92,624.05,676.44,735.55,798.1,861.59,932.08,1001.4,1067.4,1128.6,1179.8,1238.5,1299.5,1367,1429.8,1487,1541.7,1595.6,1647.6,1705.9,1773.7
